monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1087 sq.ft.,Fully Furnished,"Sauna, Security, Playground, Gymnasium, Lift, Barbeque area, Parking, Swimming Pool, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Penang,Gelugor,2025-01-13 17:12,108968597,,,"Lebuh Tunku Kudin 3, Gelugor, Penang"
"RM 1,000 per month","House, For rent",2-storey Terraced House,3,2,900 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine",Melaka,Durian Tunggal,2025-01-13 17:11,108908361,,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,1,1,646 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Club house, Security, Multipurpose hall, Gymnasium",,Johor,Johor Bahru,2025-01-13 17:10,109778196,,,"Jalan Inderaputra, Stulang Darat, Johor Bahru, Johor"
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,2,2,860 sq.ft.,Fully Furnished,"Parking, Gymnasium, Tennis Court, Security, Minimart, Swimming Pool, Jogging Track, Barbeque area, Playground",,Penang,Tanjong Tokong,2025-01-13 17:10,108867576,,,"Medan Fettes, Fettes Park, Tanjong Tokong, Penang"
"RM 5,300 per month","Apartment / Condominium, For rent",Condominium,3,2,950 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Subang Jaya,2025-01-13 17:10,109778190,3.065411955572083,101.61006854644754,"Jalan Lagoon Selatan, Subang Jaya, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Security, Gymnasium, Lift",,Sarawak,Kuching,2025-01-13 17:10,109778181,,,"No.99, Lorong 22C1, Kampung Stutong Baru, Kuching, Sarawak"
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1010 sq.ft.,Not Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Minimart",Cooking Allowed,Negeri Sembilan,Nilai,2025-01-13 17:10,109777980,,,"Jalan Jati Utama, Desa Jati, Nilai, Negeri Sembilan"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Tennis Court, Security, Gymnasium, Parking, Barbeque area, Jogging Track, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Penang,Gelugor,2025-01-13 17:10,109777949,,,"No.50, Persiaran Minden 1, Gelugor, Penang"
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,2,1,539 sq.ft.,Partially Furnished,,,Selangor,Shah Alam,2025-01-13 17:10,109777996,,,"Flat PKNS Blok 79, Jalan Timun 24/1, Seksyen 24, Shah Alam, Selangor"
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,854 sq.ft.,Partially Furnished,"Lift, Barbeque area, Parking, Swimming Pool, Minimart, Playground, Security",,Selangor,Cheras,2025-01-13 17:10,109777995,,,"Jalan Liku Tasik Selatan 21/146, Cheras, Selangor"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,1,590 sq.ft.,Fully Furnished,"Lift, Security, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Jogging Track, Playground","Air-Cond, Near KTM/LRT",Selangor,Kajang,2025-01-13 17:10,109777994,2.9565485931360893,101.79432617236422,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor"
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1076 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Barbeque area, Security, Playground, Multipurpose hall, Parking, Club house, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet",Penang,Batu Kawan,2025-01-13 17:09,109778177,5.241042966996667,100.44114854926575,"Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang"
"RM 1,300 per month","House, For rent",Townhouse,3,2,1400 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track, Multipurpose hall",Cooking Allowed,Selangor,Dengkil,2025-01-13 17:09,109514427,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Barbeque area, Parking, Gymnasium, Minimart",,Kuala Lumpur,Desa Petaling,2025-01-13 17:09,109778173,3.0835941,101.7030733,"Jalan 2/125, Taman Desa Petaling, Desa Petaling, Kuala Lumpur"
"RM 1,550 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Lift, Multipurpose hall, Minimart, Gymnasium, Barbeque area, Parking, Playground, Security, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet",Penang,Tanjong Tokong,2025-01-13 17:09,109778165,5.4483468362577625,100.30197504866534,"Persiaran Halia 1, Tanjong Tokong, Penang"
"RM 1,100 per month","House, For rent",1-storey Terraced House,3,2,1100 sq.ft.,Not Furnished,Parking,Cooking Allowed,Penang,Alma,2025-01-13 17:09,109778161,,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Parking",,Penang,Gelugor,2025-01-13 17:09,109778158,,,"Persiaran Bayan Mutiara 3, Gelugor, Penang"
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1420 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security, Playground, Swimming Pool, Barbeque area, Multipurpose hall, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Penang,Gelugor,2025-01-13 17:08,109010395,,,"Lebuh Tunku Kudin 3, Gelugor, Penang"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,3,916 sq.ft.,Fully Furnished,"Playground, Barbeque area, Club house, Parking, Security, Gymnasium, Swimming Pool, Minimart, Jogging Track, Lift, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur,Sri Petaling,2025-01-13 17:08,108712378,,,"Jalan Radin Anum 4, Bandar Baru Sri Petaling, Sri Petaling, Kuala Lumpur"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,450 sq.ft.,Fully Furnished,"Parking, Gymnasium, Barbeque area, Playground, Security, Lift, Swimming Pool, Multipurpose hall",Air-Cond,Pahang,Kuantan,2025-01-13 17:08,109778149,3.849824827789993,103.29026178588028,"Jalan IM 9/2, Bandar Indera Mahkota, Kuantan, Pahang"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Barbeque area, Jogging Track, Security",,Penang,Sungai Ara,2025-01-13 17:07,109778139,5.324706243120469,100.26045410389942,"Jalan Sungai Ara 10, Sungai Ara, Penang"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,796 sq.ft.,Fully Furnished,"Swimming Pool, Tennis Court, Barbeque area, Playground, Gymnasium, Parking, Security, Lift, Multipurpose hall",Air-Cond,Sarawak,Kuching,2025-01-13 17:07,109778133,,,"The Northbank, Off Kuching - Samarahan Expressway, Kuching, Sarawak"
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Not Furnished,"Sauna, Swimming Pool, Playground, Gymnasium, Minimart, Parking, Security",,Selangor,Semenyih,2025-01-13 17:07,109778118,,,"Jalan Eco Majestic 3A/5, Eco Majestic, Semenyih, Selangor"
"RM 2,650 per month","Apartment / Condominium, For rent",Condominium,3,2,1020 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift, Playground, Squash Court, Multipurpose hall, Club house, Swimming Pool, Gymnasium, Security",,Penang,Bayan Lepas,2025-01-13 17:06,109284324,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1218 sq.ft.,Partially Furnished,"Swimming Pool, Security, Playground, Parking, Gymnasium",,Sarawak,Kuching,2025-01-13 17:06,109778103,,,"Jalan Batu Kawa, Taman Desa Wira, Kuching, Sarawak"
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1320 sq.ft.,Fully Furnished,"Tennis Court, Lift, Parking, Squash Court, Gymnasium, Playground, Swimming Pool, Multipurpose hall, Club house, Security",,Penang,Bayan Lepas,2025-01-13 17:06,109127396,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,1,550 sq.ft.,Fully Furnished,"Security, Squash Court, Parking, Swimming Pool, Tennis Court, Lift, Playground, Multipurpose hall, Club house, Gymnasium",,Penang,Bayan Lepas,2025-01-13 17:06,109446694,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,872 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Multipurpose hall, Lift, Gymnasium, Tennis Court, Playground, Squash Court, Club house",,Penang,Bayan Lepas,2025-01-13 17:06,109073583,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,2,1,605 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Multipurpose hall, Security, Gymnasium, Playground, Lift, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Sepang,2025-01-13 17:06,109738911,2.8259092978300915,101.69302010850112,"Jalan Arena, Arena Warisan Puteri, Sepang, Selangor"
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,2,1,603 sq.ft.,Partially Furnished,"Security, Barbeque area, Multipurpose hall, Swimming Pool, Gymnasium, Playground, Lift, Parking, Sauna","Air-Cond, Cooking Allowed",Selangor,Sepang,2025-01-13 17:06,109564324,2.8259092978300915,101.69302010850112,"Jalan Arena, Arena Warisan Puteri, Sepang, Selangor"
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,2,1,605 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Multipurpose hall, Security, Gymnasium, Playground, Lift, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Sepang,2025-01-13 17:06,109402505,2.8259092978300915,101.69302010850112,"Jalan Arena, Arena Warisan Puteri, Sepang, Selangor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,2,1,603 sq.ft.,Partially Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Security, Parking, Barbeque area, Playground","Air-Cond, Cooking Allowed",Selangor,Sepang,2025-01-13 17:06,109350344,2.826571,101.7006692,"Warisan Puteri, Persiaran Warisan, Sepang, Selangor"
"RM 1,599 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift, Parking, Security, Squash Court, Multipurpose hall, Minimart, Gymnasium, Barbeque area","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT",Selangor,Subang Jaya,2025-01-13 17:05,109756343,,,"Off Jalan Kemajuan Subang, SS16, Subang Jaya, Selangor"
"RM 2,300 per month","Apartment / Condominium, For rent",Apartment,3,2,969 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Playground, Jogging Track, Barbeque area, Multipurpose hall, Security","Air-Cond, Near KTM/LRT",Selangor,Cheras,2025-01-13 17:05,109778088,,,"Lebuh Utama Hussein Onn, Cheras Perdana, Cheras, Selangor"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,958 sq.ft.,Fully Furnished,"Sauna, Minimart, Parking, Security, Playground, Swimming Pool, Lift, Gymnasium, Jogging Track, Multipurpose hall, Barbeque area","Washing Machine, Cooking Allowed, Air-Cond",Johor,Johor Bahru,2025-01-13 17:05,109778082,1.5497561379220282,103.7670265942601,"Jalan Mutiara Emas 8, Taman Austin Heights, Johor Bahru, Johor"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,864 sq.ft.,Fully Furnished,"Jogging Track, Playground, Swimming Pool, Parking, Security, Gymnasium, Lift, Barbeque area, Multipurpose hall, Club house","Cooking Allowed, Air-Cond, Washing Machine, Internet",Penang,Tanjung Bungah,2025-01-13 17:05,109778075,5.45226375,100.28505003014706,"Lorong Lembah Permai 3, Tanjung Bungah, Penang"
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,,,Johor,Kulai,2025-01-13 17:05,109777881,,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Partially Furnished,Security,Cooking Allowed,Selangor,USJ,2025-01-13 17:05,109777886,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1050 sq.ft.,Partially Furnished,"Jogging Track, Lift, Security, Parking, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Cheras,2025-01-13 17:05,109777889,3.1213917,101.7381116,"Jalan 3/91A, Taman Shamelin Perkasa, Cheras, Kuala Lumpur"
"RM 1,200 per month","House, For rent",Semi-Detached House,3,2,1400 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed",Kedah,Kulim,2025-01-13 17:05,109777932,,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Sauna, Playground, Barbeque area, Swimming Pool, Jogging Track, Parking, Security, Gymnasium, Lift, Club house","Air-Cond, Cooking Allowed, Washing Machine, Internet",Selangor,Setia Alam,2025-01-13 17:05,109777947,,,"Persiaran Setia Damai, Setia Alam, Selangor"
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,912 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Brickfields,2025-01-13 17:05,109777938,,,"8, Jalan Tun Sambanthan, Kampung Attap, Brickfields, Kuala Lumpur"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Security, Playground, Sauna, Club house, Multipurpose hall, Jogging Track, Swimming Pool, Gymnasium, Squash Court, Barbeque area",,Penang,Georgetown,2025-01-13 17:05,109777931,,,"Jalan Dato Keramat, Georgetown, Penang"
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1163 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Parking, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Internet",Penang,Bukit Mertajam,2025-01-13 17:05,109777929,,,"Persiaran Seri Impian, Off Jalan Rozhan, Bukit Mertajam, Penang"
"RM 4,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Lift, Multipurpose hall, Parking, Playground, Barbeque area, Sauna, Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bukit Bintang,2025-01-13 17:04,107363507,,,"Jalan Padang Walter Grenier, Bukit Bintang, Kuala Lumpur"
"RM 1,200 per month","House, For rent",Semi-Detached House,4,2,1000 sq.ft.,Partially Furnished,,,Perak,Ipoh,2025-01-13 17:04,108226536,,,
"RM 4,500 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Parking, Playground, Lift, Barbeque area, Sauna, Multipurpose hall, Security, Gymnasium, Swimming Pool","Cooking Allowed, Air-Cond, Washing Machine",Penang,Bayan Lepas,2025-01-13 17:03,109778055,5.337461530991244,100.30997834479288,"Persiaran Bayan Indah 2, Bayan Lepas, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,4,2,1200 sq.ft.,Fully Furnished,"Club house, Gymnasium, Jogging Track, Multipurpose hall, Parking, Swimming Pool, Playground, Sauna, Security, Lift","Cooking Allowed, Air-Cond, Washing Machine",Penang,Butterworth,2025-01-13 17:03,109778054,,,"Lorong Kemuning, Kampung Bagan Jermal, Butterworth, Penang"
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,1,518 sq.ft.,Fully Furnished,"Parking, Sauna, Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bangsar South,2025-01-13 17:03,109778048,,,"Jalan Pantai Sentral 3, Kampung Pantai, Bangsar South, Kuala Lumpur"
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,925 sq.ft.,Fully Furnished,"Jogging Track, Club house, Parking, Security, Gymnasium, Tennis Court, Playground, Barbeque area, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Jelutong,2025-01-13 17:02,109627825,5.4016431359530594,100.32459566000567,"Lebuh Sungai Pinang 2, Jelutong, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1233 sq.ft.,Fully Furnished,"Security, Gymnasium, Swimming Pool, Jogging Track, Sauna, Parking, Playground, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Sungai Ara,2025-01-13 17:02,109625615,5.335196114095474,100.26975134881404,"Lilitan Sungai Ara, Sungai Ara, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,975 sq.ft.,Fully Furnished,"Parking, Gymnasium, Jogging Track, Security, Minimart, Playground, Swimming Pool, Lift, Barbeque area, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Cyberjaya,2025-01-13 17:02,109778042,,,"Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,2,907 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,I-City,2025-01-13 17:02,104112749,,,"Jalan Multimedia 7/AG, Off Jalan Siber, I-City, Selangor"
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,970 sq.ft.,Fully Furnished,"Security, Squash Court, Parking, Swimming Pool, Gymnasium, Playground, Tennis Court, Jogging Track, Barbeque area, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Georgetown,2025-01-13 17:02,109603592,,,"Off Jalan Kelawei, Georgetown, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Security, Barbeque area, Swimming Pool, Gymnasium, Playground, Sauna, Jogging Track, Tennis Court, Parking, Lift","Air-Cond, Cooking Allowed",Penang,Gelugor,2025-01-13 17:01,109593300,,,"No.50, Persiaran Minden 1, Gelugor, Penang"
"RM 1,650 per month","Apartment / Condominium, For rent",Condominium,3,2,1140 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Parking, Security, Multipurpose hall, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur,Bukit Jalil,2025-01-13 17:01,109778033,,,"Jalan Bukit Jalil Indah 1, Taman Ltat, Bukit Jalil, Kuala Lumpur"
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,1,1,700 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine",Johor,Gelang Patah,2025-01-13 17:01,109778032,,,"Jalan Forest City - Lebuhraya Tanjung Pelepas, Gelang Patah, Johor"
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1600 sq.ft.,Partially Furnished,Parking,Cooking Allowed,Johor,Johor Bahru,2025-01-13 17:01,109778031,,,
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Multipurpose hall, Barbeque area, Security, Playground, Club house, Swimming Pool, Gymnasium, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine",Johor,Masai,2025-01-13 17:01,109778030,,,"Off JB East Coast Pkwy, Taman Sierra Perdana, Masai, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Security, Minimart, Jogging Track, Club house, Lift, Parking","Air-Cond, Washing Machine, Cooking Allowed",Johor,Johor Bahru,2025-01-13 17:01,109778029,1.4959609422966802,103.82423079998463,"Jalan Permas 2, Taman Permas Jaya, Johor Bahru, Johor"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,2,1,700 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Tennis Court, Multipurpose hall, Parking, Security, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-13 17:01,109778028,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,659 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Parking, Gymnasium","Air-Cond, Near KTM/LRT",Selangor,Seri Kembangan,2025-01-13 17:01,109778025,,,"Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor"
"RM 3,800 per month","House, For rent",Semi-Detached House,5,3,1560 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Multipurpose hall, Minimart, Club house",Cooking Allowed,Selangor,Cyberjaya,2025-01-13 17:01,107594061,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,4,2,1076 sq.ft.,Not Furnished,"Lift, Security, Gymnasium, Multipurpose hall, Parking, Playground, Swimming Pool",,Negeri Sembilan,Seremban 2,2025-01-13 17:00,109600629,,,"No.150, Jalan S2 G3, Seremban 2, Negeri Sembilan"
"RM 7,000 per month","Apartment / Condominium, For rent",Condominium,3,3,2450 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Parking, Gymnasium, Barbeque area, Swimming Pool, Lift, Security",,Sabah,Kota Kinabalu,2025-01-13 17:00,108293016,,,"Lorong Seladang D, Taman Town House, Kota Kinabalu, Sabah"
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Fully Furnished,"Security, Parking, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Wangsa Maju,2025-01-13 17:00,109229009,3.193650993811653,101.73224475870053,"Jalan 42/26, Taman Sri Rampai, Wangsa Maju, Kuala Lumpur"
"RM 2,790 per month","Apartment / Condominium, For rent",Condominium,3,2,1420 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Gymnasium, Barbeque area, Swimming Pool, Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Gelugor,2025-01-13 17:00,108603023,,,"Lebuh Tunku Kudin 3, Gelugor, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Lift, Security, Jogging Track, Multipurpose hall, Gymnasium, Barbeque area, Swimming Pool, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine, Internet",Penang,Tanjong Tokong,2025-01-13 17:00,109588186,5.4483468362577625,100.30197504866534,"Persiaran Halia 3, Tanjong Tokong, Penang"
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,5,3,1250 sq.ft.,Partially Furnished,"Jogging Track, Playground, Security, Parking, Lift, Club house","Near KTM/LRT, Cooking Allowed",Selangor,Seri Kembangan,2025-01-13 16:59,109603921,,,"Off Jalan Rimba, Lestari Perdana, Taman Desaminium, Seri Kembangan, Selangor"
