monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 2,000 per month","House, For rent",1-storey Terraced House,3,2,2240 sq.ft.,Fully Furnished,,,,Johor,Kulai,2025-02-11 12:30,2025-02-11,110047452,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,860 sq.ft.,Fully Furnished,"Playground, Gymnasium, Tennis Court, Jogging Track, Parking, Security, Barbeque area, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Solok Tembaga, Island Park, Greenlane, Penang",Penang,Greenlane,2025-02-11 12:30,2025-02-11,110085852,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,680 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Security, Swimming Pool, Gymnasium, Parking","Air-Cond, Washing Machine","Jalan Pandan Ria 7, Tebrau, Johor",Johor,Tebrau,2025-02-11 12:30,2025-02-11,110085829,1.5263605976914112,103.76303300718348
"RM 2,300 per month","House, For rent",2-storey Terraced House,3,3,1800 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed",,Johor,Johor Bahru,2025-02-11 12:30,2025-02-11,110085826,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Jogging Track, Security, Swimming Pool, Parking, Barbeque area, Playground, Gymnasium, Lift",Washing Machine,"Lengkok Kelicap, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-11 12:30,2025-02-11,110085824,5.299869445908428,100.25744319800339
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Parking, Lift, Swimming Pool, Gymnasium, Multipurpose hall, Playground, Jogging Track, Security","Air-Cond, Cooking Allowed","Jalan PJS 1/52, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-11 12:30,2025-02-11,110085823,3.07852464010764,101.65468284990337
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,904 sq.ft.,Fully Furnished,"Jogging Track, Playground, Swimming Pool, Security, Sauna, Club house, Gymnasium, Barbeque area, Multipurpose hall, Parking, Lift","Washing Machine, Cooking Allowed, Air-Cond","Jalan Kempas Utama 2/6, Taman Kempas Utama, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 12:30,2025-02-11,110085802,1.5484776942966263,103.70608198828972
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,1,615 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Swimming Pool, Playground, Parking, Security, Multipurpose hall, Lift, Minimart","Air-Cond, Near KTM/LRT, Washing Machine, Cooking Allowed","Jalan USJ 21/10, Persiaran Kewajipan, USJ, Selangor",Selangor,USJ,2025-02-11 12:30,2025-02-11,110085902,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,100 sq.ft.,Not Furnished,,,,Selangor,Kajang,2025-02-11 12:30,2025-02-11,110085890,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Partially Furnished,"Lift, Security, Parking, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Jogging Track",,,Selangor,Denai Alam,2025-02-11 12:30,2025-02-11,110085875,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,859 sq.ft.,Not Furnished,"Security, Jogging Track, Barbeque area, Swimming Pool, Gymnasium, Multipurpose hall",Cooking Allowed,"Jalan Goh Hock Huat, Kawasan 18, Klang, Selangor",Selangor,Klang,2025-02-11 12:29,2025-02-11,109883739,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,1093 sq.ft.,Not Furnished,"Security, Jogging Track, Barbeque area, Swimming Pool, Gymnasium, Multipurpose hall",Cooking Allowed,"Jalan Goh Hock Huat, Kawasan 18, Klang, Selangor",Selangor,Klang,2025-02-11 12:29,2025-02-11,109883716,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,788 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Internet, Washing Machine","Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-11 12:28,2025-02-11,55482341,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,2,791 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Lift, Sauna, Security, Jogging Track, Parking, Tennis Court, Multipurpose hall, Playground, Minimart, Barbeque area, Club house","Air-Cond, Internet, Cooking Allowed","Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-11 12:28,2025-02-11,107160993,,
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Not Furnished,"Parking, Security, Playground, Jogging Track",,,Melaka,Ayer Keroh,2025-02-11 12:28,2025-02-11,110086012,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1190 sq.ft.,Partially Furnished,"Barbeque area, Sauna, Club house, Parking, Gymnasium, Lift, Playground, Swimming Pool, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Pengkalan, Bukit Tengah, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-11 12:27,2025-02-11,109915779,5.3541193,100.42291801776008
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,501 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-11 12:27,2025-02-11,109805385,3.1188307039333805,101.45292025158282
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1180 sq.ft.,Fully Furnished,"Playground, Gymnasium, Parking, Security, Swimming Pool, Barbeque area, Multipurpose hall",,"4, Jalan Abdul Samad, Kampung Bahru, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 12:27,2025-02-11,110085999,1.4766332579033388,103.74210662498318
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Partially Furnished,,,,Johor,Ulu Tiram,2025-02-11 12:26,2025-02-11,110085993,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Klang Lama, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-02-11 12:26,2025-02-11,107278624,3.09346915,101.67657204176042
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Barbeque area, Lift, Playground, Minimart, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Klang Lama, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-02-11 12:26,2025-02-11,107845104,3.09346915,101.67657204176042
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Barbeque area, Sauna, Minimart, Multipurpose hall, Playground, Lift, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 12:26,2025-02-11,110016177,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,600 sq.ft.,Fully Furnished,"Barbeque area, Playground, Security, Gymnasium, Sauna, Jogging Track, Lift, Multipurpose hall, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Petanak, Kuching, Sarawak",Sarawak,Kuching,2025-02-11 12:26,2025-02-11,110085987,1.553942142039961,110.3621119487646
"RM 3,300 per month","House, For rent",Semi-Detached House,6,5,3450 sq.ft.,Fully Furnished,"Parking, Security, Playground, Barbeque area, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Klang,2025-02-11 12:25,2025-02-11,110085975,,
"RM 2,100 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,,,,Johor,Tebrau,2025-02-11 12:24,2025-02-11,110085959,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,2,2,710 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Swimming Pool, Security, Gymnasium, Lift, Playground, Barbeque area","Air-Cond, Washing Machine","Jalan KSB - Impression 8, Impression City, Melaka City, Melaka",Melaka,Melaka City,2025-02-11 12:24,2025-02-11,108406350,,
"RM 2,300 per month","House, For rent",Bungalow House,6,4,3724 sq.ft.,Partially Furnished,,,,Penang,Alma,2025-02-11 12:24,2025-02-11,110085952,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,859 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Barbeque area, Swimming Pool, Security, Jogging Track, Lift, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Goh Hock Huat, Kawasan 18, Klang, Selangor",Selangor,Klang,2025-02-11 12:23,2025-02-11,109847903,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,790 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Swimming Pool, Parking, Gymnasium, Playground","Air-Cond, Cooking Allowed, Washing Machine","No. 33, Jalan SS 6/12, SS 6, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-11 12:23,2025-02-11,110072392,3.104806421141125,101.59922701297306
"RM 1,650 per month","Apartment / Condominium, For rent",Condominium,3,2,920 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Playground, Minimart, Barbeque area, Sauna, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",,Kuala Lumpur,Wangsa Maju,2025-02-11 12:23,2025-02-11,110007705,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,930 sq.ft.,Partially Furnished,"Swimming Pool, Minimart, Playground, Parking, Security, Multipurpose hall, Lift, Gymnasium, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan 1/109f , Taman Danau Desa, Taman Desa, Kuala Lumpur",Kuala Lumpur,Taman Desa,2025-02-11 12:23,2025-02-11,109272694,3.0974043489273906,101.6862266435489
"RM 1,100 per month","Apartment / Condominium, For rent",Studio,1,1,502 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Barbeque area, Gymnasium, Squash Court","Air-Cond, Cooking Allowed","Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-11 12:22,2025-02-11,109527002,3.1188307039333805,101.45292025158282
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,880 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security, Swimming Pool, Playground, Lift, Multipurpose hall, Barbeque area, Minimart, Jogging Track","Cooking Allowed, Near KTM/LRT","Jalan Danau Saujana 1, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-02-11 12:22,2025-02-11,109768303,3.2015430522313166,101.71456554774143
"RM 1,200 per month","House, For rent",Townhouse,4,2,1308 sq.ft.,Partially Furnished,"Security, Parking",,,Selangor,Puncak Alam,2025-02-11 12:22,2025-02-11,109684644,,
"RM 1,250 per month","Apartment / Condominium, For rent",Studio,1,1,300 sq.ft.,Fully Furnished,Parking,"Air-Cond, Washing Machine",,Sabah,Kota Kinabalu,2025-02-11 12:22,2025-02-11,109429300,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-02-11 12:21,2025-02-11,109684145,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Parking, Jogging Track, Lift",,"Persiaran Halia 3, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-11 12:21,2025-02-11,110085935,5.4483468362577625,100.30197504866534
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1047 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Security, Multipurpose hall, Gymnasium, Jogging Track, Barbeque area","Cooking Allowed, Washing Machine, Air-Cond","Jalan Seri Tg Pinang Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-11 12:18,2025-02-11,110072262,,
RM 750 per month,"House, For rent",Terraced House,3,2,20 sq.ft.,Not Furnished,,,,Melaka,Bertam Ulu,2025-02-11 12:18,2025-02-11,110085874,,
"RM 1,800 per month","House, For rent",Semi-Detached House,4,3,2700 sq.ft.,Partially Furnished,"Parking, Security, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed",,Kedah,Kulim,2025-02-11 12:17,2025-02-11,110085870,,
"RM 4,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1127 sq.ft.,Fully Furnished,"Security, Gymnasium, Multipurpose hall, Parking, Barbeque area, Sauna, Playground, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kolam Air, Off Jalan Kuching, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-11 12:17,2025-02-11,109870476,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,910 sq.ft.,Partially Furnished,"Jogging Track, Playground, Gymnasium, Barbeque area, Security, Lift, Multipurpose hall, Swimming Pool, Parking",Cooking Allowed,"Jalan Meranti Jaya 13, Taman Meranti Jaya, Puchong, Selangor",Selangor,Puchong,2025-02-11 12:17,2025-02-11,109012147,,
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,957 sq.ft.,Fully Furnished,"Security, Gymnasium, Multipurpose hall, Parking, Barbeque area, Sauna, Playground, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kolam Air, Off Jalan Kuching, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-11 12:17,2025-02-11,108545727,,
"RM 1,100 per month","House, For rent",1-storey Terraced House,3,2,1300 sq.ft.,Fully Furnished,,"Cooking Allowed, Washing Machine",,Pahang,Kuantan,2025-02-11 12:17,2025-02-11,110085861,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,3,957 sq.ft.,Fully Furnished,"Multipurpose hall, Barbeque area, Parking, Security, Swimming Pool, Gymnasium, Playground, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kolam Air, Off Jalan Kuching, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-02-11 12:17,2025-02-11,109939706,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Security, Minimart, Gymnasium, Squash Court, Barbeque area, Playground, Jogging Track, Parking, Tennis Court, Swimming Pool, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bayan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-11 12:16,2025-02-11,109736607,5.340511639075112,100.31029855867548
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Playground, Jogging Track, Club house, Parking, Swimming Pool, Gymnasium, Barbeque area, Sauna, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Timah, Off Kampung Jawa Baru, Georgetown, Penang",Penang,Georgetown,2025-02-11 12:16,2025-02-11,109726260,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1380 sq.ft.,Fully Furnished,"Parking, Playground, Security, Minimart, Barbeque area, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Tingkat Mahsuri 2, Off Jalan Mahsuri, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-11 12:16,2025-02-11,109505831,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1200 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track, Minimart",Cooking Allowed,,Penang,Simpang Ampat,2025-02-11 12:16,2025-02-11,109473655,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1055 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall",,"Jalan Bukit Palma 2, Kajang, Selangor",Selangor,Kajang,2025-02-11 12:15,2025-02-11,110085810,3.025138035947216,101.80623444908599
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,1100 sq.ft.,Fully Furnished,"Barbeque area, Playground, Gymnasium, Lift, Parking, Sauna, Security, Multipurpose hall, Tennis Court, Squash Court, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-11 12:15,2025-02-11,110085550,1.4676996579290054,103.7249724411857
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,888 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Tennis Court, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-02-11 12:14,2025-02-11,110085800,3.166416424317879,101.60760605129686
"RM 3,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,790 sq.ft.,Fully Furnished,"Lift, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan P. Ramlee, KLCC, Kuala Lumpur",Kuala Lumpur,KLCC,2025-02-11 12:14,2025-02-11,109715731,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1076 sq.ft.,Partially Furnished,"Playground, Parking, Security, Gymnasium, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed","Jalan Tokoh 25/28, Taman Sri Muda, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-11 12:13,2025-02-11,109980672,3.0352980184736627,101.53170103339333
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,1,650 sq.ft.,Partially Furnished,"Parking, Playground",,"Jalan Serkut 2, Taman Pertama, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-11 12:13,2025-02-11,109477670,,
"RM 2,000 per month","House, For rent",Terraced House,3,3,1000 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Near KTM/LRT",,Kuala Lumpur,Wangsa Maju,2025-02-11 12:12,2025-02-11,109635609,,
"RM 2,500 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Fully Furnished,"Playground, Lift, Barbeque area, Security, Swimming Pool, Gymnasium, Parking, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Persiaran You City, Cheras, Selangor",Selangor,Cheras,2025-02-11 12:12,2025-02-11,109904649,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,1125 sq.ft.,Fully Furnished,"Parking, Gymnasium, Playground, Multipurpose hall, Swimming Pool, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bayu Laut/KS 9, Kota Bayuemas, Port Klang, Selangor",Selangor,Port Klang,2025-02-11 12:12,2025-02-11,108948354,,
