monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1400 sq.ft.,Not Furnished,"Gymnasium, Parking, Security, Playground, Swimming Pool, Sauna, Multipurpose hall, Squash Court, Barbeque area",,"Jalan Batu Tiga Lama, Kawasan 16, Klang, Selangor",Selangor,Klang,2025-01-27 23:01,84101764,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart, Swimming Pool, Gymnasium, Jogging Track, Lift","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:58,109337562,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift","Air-Cond, Washing Machine","Jalan Kajangan P6, Presint 6, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-01-27 22:55,109337295,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Club house, Parking, Security, Playground, Swimming Pool, Tennis Court, Lift, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Aspirasi, Cyber 10, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:50,109675033,2.8976803063045087,101.63940207012952
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,3,3,1300 sq.ft.,Fully Furnished,"Security, Lift, Barbeque area, Multipurpose hall, Parking, Swimming Pool, Playground, Gymnasium",,"Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 22:50,109945502,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Partially Furnished,"Parking, Squash Court, Barbeque area, Club house, Gymnasium, Sauna, Playground, Tennis Court, Security, Minimart, Swimming Pool, Jogging Track, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan 3/155, Bukit OUG, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 22:50,109945504,3.0616131500000003,101.6690147
"RM 2,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,823 sq.ft.,Fully Furnished,"Parking, Security, Playground, Swimming Pool, Multipurpose hall, Gymnasium, Lift, Barbeque area",,"Jalan Kerinchi Kiri 2, Kampung Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-27 22:50,108921571,3.1129258778420885,101.66718980251137
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,4,2,1000 sq.ft.,Fully Furnished,"Jogging Track, Lift, Multipurpose hall, Playground, Tennis Court, Barbeque area, Parking, Security, Swimming Pool, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Off Jalan Cheras, Taman Pertama, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 22:46,109820823,,
"RM 1,700 per month","House, For rent",2.5-storey Terraced House,3,2,1000 sq.ft.,Partially Furnished,,,,Kuala Lumpur,Setapak,2025-01-27 22:45,109945494,,
"RM 3,000 per month","House, For rent",Others,2,2,700 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track","Cooking Allowed, Air-Cond",,Putrajaya,Putrajaya,2025-01-27 22:45,109945493,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1140 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Parking, Swimming Pool, Lift, Security",,"Jalan Bukit Jalil Indah 1, Taman Ltat, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 22:45,109945498,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1026 sq.ft.,Fully Furnished,"Parking, Sauna, Playground, Barbeque area, Security, Swimming Pool, Gymnasium, Lift",,"Jalan Laguna 1, Off Jalan Baru, Kampung Jawa, Perai, Penang",Penang,Perai,2025-01-27 22:45,109945501,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,1225 sq.ft.,Fully Furnished,"Parking, Lift, Gymnasium, Jogging Track, Barbeque area, Playground, Security, Swimming Pool, Sauna, Multipurpose hall, Minimart, Club house, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Medini Sentral 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-01-27 22:45,109945496,1.4106835400280757,103.62737614575731
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,3,1665 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-01-27 22:43,109850367,,
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Security, Jogging Track, Lift, Club house, Playground, Swimming Pool, Gymnasium, Parking",Cooking Allowed,"Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-27 22:42,109694167,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Security, Lift, Playground, Swimming Pool, Multipurpose hall, Parking",,"Lorong Kerinchi Kiri, Kampung Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-27 22:42,109945516,,
"RM 4,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,980 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Parking, Jogging Track, Lift, Security, Minimart","Air-Cond, Cooking Allowed","Lebuh Sungai Pinang 6, Jelutong, Penang",Penang,Jelutong,2025-01-27 22:42,109945513,5.4016431359530594,100.32459566000567
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,1,750 sq.ft.,Not Furnished,"Parking, Minimart",,"Jalan TK5/26, Taman Mawar, Puchong, Selangor",Selangor,Puchong,2025-01-27 22:40,109477609,,
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Playground, Swimming Pool, Parking, Security, Lift, Club house","Air-Cond, Washing Machine, Cooking Allowed","Jalan Kitobu Keronggu, Inanam, Sabah",Sabah,Inanam,2025-01-27 22:30,109468460,,
"RM 1,300 per month","House, For rent",Townhouse,3,2,1308 sq.ft.,Not Furnished,"Parking, Minimart",,,Selangor,Puncak Alam,2025-01-27 22:27,109945484,,
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1232 sq.ft.,Fully Furnished,"Squash Court, Lift, Parking, Security, Swimming Pool, Gymnasium, Playground",,"Jalan Tun Fuad Stephens, Api-api Centre, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 22:27,109945480,,
"RM 4,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1360 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Parking, Playground, Swimming Pool, Sauna, Security, Barbeque area, Multipurpose hall, Lift",,"Jalan Pantai Murni 7, Pantai, Kuala Lumpur",Kuala Lumpur,Pantai,2025-01-27 22:25,109223202,3.102546123976968,101.66333772822732
RM 900 per month,"House, For rent",2-storey Terraced House,3,2,1200 sq.ft.,Not Furnished,,,,Penang,Nibong Tebal,2025-01-27 22:25,109945456,,
RM 700 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Not Furnished,"Parking, Lift",Cooking Allowed,"Solok Semarak Api, Bandar Baru Farlim, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-27 22:24,108692764,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:24,109748447,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:24,109748449,,
"RM 3,000 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",,Selangor,Dengkil,2025-01-27 22:23,109860801,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-01-27 22:23,109885779,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Club house, Security, Playground, Gymnasium, Swimming Pool, Lift, Jogging Track, Parking",,"Off Jalan Bukit Cerakah, Alam Perdana, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-27 22:22,109662797,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Parking, Multipurpose hall, Lift","Cooking Allowed, Air-Cond","Bandar Alam Suria, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-27 22:22,109870255,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Partially Furnished,"Parking, Playground, Security, Swimming Pool, Lift, Minimart, Multipurpose hall, Gymnasium, Club house",,"No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-27 22:22,109870266,3.131853597195424,101.47140998572945
"RM 2,050 per month","Apartment / Condominium, For rent",Service Residence,1,1,560 sq.ft.,Fully Furnished,"Jogging Track, Security, Barbeque area, Multipurpose hall, Parking, Playground, Minimart, Swimming Pool, Gymnasium, Lift, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 22:16,109912576,,
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,2,2,950 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 22:15,109581707,1.467763139109315,103.7250491807238
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,2,2,950 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Tennis Court, Lift, Multipurpose hall, Parking, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 22:15,109565751,1.467763139109315,103.7250491807238
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Partially Furnished,"Security, Parking, Lift, Barbeque area, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 22:15,109565727,,
RM 850 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,"Playground, Parking, Multipurpose hall",," Jalan Plumbum 7/95, Seksyen 7, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 22:12,109739195,3.0681774711202476,101.48085779946253
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,943 sq.ft.,Partially Furnished,"Playground, Gymnasium, Multipurpose hall, Sauna, Parking, Swimming Pool, Lift, Security",,"Jalan Sibu, Taman Wahyu, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-27 22:11,109728140,,
"RM 2,000 per month","House, For rent",Others,5,2,2300 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT",,Selangor,Klang,2025-01-27 22:10,109945387,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,961 sq.ft.,Partially Furnished,"Jogging Track, Playground, Swimming Pool, Gymnasium, Security, Barbeque area, Parking, Multipurpose hall, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine","PJ South Sentral, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 22:10,109945392,,
"RM 2,600 per month","House, For rent",1-storey Terraced House,3,3,1600 sq.ft.,Partially Furnished,"Security, Playground, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT",,Selangor,Seri Kembangan,2025-01-27 22:04,109507284,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:03,109678412,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:03,109678529,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 22:03,109678525,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,4,3,1300 sq.ft.,Fully Furnished,"Security, Minimart, Gymnasium, Jogging Track, Barbeque area, Tennis Court, Sauna, Parking, Playground, Swimming Pool, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Mayang Pasir 1, Off Persiaran Mahsuri, Bayan Baru, Penang",Penang,Bayan Baru,2025-01-27 22:02,109945408,,
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1280 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Security, Playground, Swimming Pool, Parking, Sauna, Club house",,"Jalan Desiran Tanjung 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-27 21:59,109895713,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1270 sq.ft.,Partially Furnished,"Squash Court, Barbeque area, Parking, Minimart, Sauna, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Security",,"Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-27 21:59,109895667,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1804 sq.ft.,Partially Furnished,,,,Selangor,Sepang,2025-01-27 21:58,109560751,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1116 sq.ft.,Fully Furnished,"Sauna, Security, Playground, Gymnasium, Barbeque area, Parking, Swimming Pool, Tennis Court",,"Persiaran Serdang Perdana, Taman Serdang Perdana, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-27 21:56,109744861,3.02871045,101.71058925
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Presint 2.8, Jalan Perdagangan, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 21:56,109933826,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,710 sq.ft.,Not Furnished,"Security, Playground, Minimart",Near KTM/LRT,,Selangor,Damansara Damai,2025-01-27 21:54,109735665,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Security, Barbeque area, Parking, Swimming Pool, Tennis Court, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Dagang Sb, Taman Sungai Besi Indah, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-27 21:50,101519645,3.0261788762261697,101.71719561283024
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed","No. 1, Presint 2.8, Jalan Perdagangan, Jalan 14/4, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 21:50,109945344,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1009 sq.ft.,Partially Furnished,"Lift, Jogging Track, Playground, Swimming Pool, Multipurpose hall, Security, Parking, Minimart, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-27 21:49,109269575,,
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,815 sq.ft.,Not Furnished,"Playground, Security, Parking",,"No. 6, Jalan Pluto U5/138, Seksyen U5, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 21:48,109945364,3.1646295507467905,101.53908157392098
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Barbeque area, Parking, Playground, Gymnasium, Jogging Track, Security, Swimming Pool",,"Lengkok Kelicap, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-27 21:48,109514585,5.302510687679897,100.25677263789284
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,2025-01-27 21:47,109572727,5.475775097177312,100.25402889547698
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track",Cooking Allowed,,Negeri Sembilan,Lenggeng,2025-01-27 21:45,108891832,,
RM 750 per month,"House, For rent",Terraced House,2,1,900 sq.ft.,Not Furnished,Gymnasium,Cooking Allowed,,Selangor,Hulu Langat,2025-01-27 21:44,109945354,,
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,"Parking, Playground","Near KTM/LRT, Cooking Allowed","Jalan Gamelan, Bandar Bukit Raja, Klang, Selangor",Selangor,Klang,2025-01-27 21:43,109588797,3.083149701636462,101.42925490285707
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Gymnasium","Cooking Allowed, Air-Cond, Near KTM/LRT","No. 1, Presint 2.8, Jalan Perdagangan, Jalan 14/4, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 21:41,109945348,,
