monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,4,2,1000 sq.ft.,Fully Furnished,"Jogging Track, Lift, Multipurpose hall, Playground, Tennis Court, Barbeque area, Parking, Security, Swimming Pool, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Off Jalan Cheras, Taman Pertama, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 22:46,109820823,,
"RM 1,600 per month","House, For rent",Townhouse,3,2,1500 sq.ft.,Fully Furnished,,,,Selangor,Country Heights,2025-01-29 22:42,109957762,,
"RM 2,099 per month","Apartment / Condominium, For rent",Condominium,3,2,1257 sq.ft.,Fully Furnished,"Club house, Parking, Minimart, Playground, Squash Court, Barbeque area, Security, Gymnasium, Tennis Court, Sauna, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Damansara, Bukit Kiara, Taman Tun Dr Ismail, Kuala Lumpur",Kuala Lumpur,Taman Tun Dr Ismail,2025-01-29 22:41,109864527,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Not Furnished,"Jogging Track, Playground, Parking, Swimming Pool, Gymnasium, Barbeque area, Security, Lift","Cooking Allowed, Air-Cond","No.2, Jalan Setia Gemilang U13/45C, Bandar Setia Alam, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-29 22:30,109957701,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1420 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-01-29 22:30,109957700,,
"RM 1,500 per month","House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Jogging Track, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",,Pahang,Kuala Lipis,2025-01-29 22:30,109183288,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,538 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Parking, Gymnasium, Sauna, Security, Playground, Barbeque area, Club house, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Rinting, Taman Rinting, Masai, Johor",Johor,Masai,2025-01-29 22:28,109622294,1.4849442808687643,103.86165335319482
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,560 sq.ft.,Fully Furnished,"Minimart, Lift, Multipurpose hall, Gymnasium, Jogging Track, Sauna, Playground, Swimming Pool, Parking, Security, Barbeque area, Club house","Cooking Allowed, Air-Cond, Washing Machine, Internet","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 22:28,106940996,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,906 sq.ft.,Not Furnished,"Playground, Swimming Pool, Security, Parking, Jogging Track, Barbeque area, Lift, Minimart, Club house",Cooking Allowed,"Jalan Bayu Puteri 2, Taman Bayu Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 22:28,109622232,1.5012358561952133,103.78868238700376
"RM 1,999 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Tennis Court, Jogging Track, Playground, Swimming Pool, Gymnasium, Security, Minimart, Lift, Parking, Squash Court, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Pelangi 10, Taman Pelangi, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-29 22:26,109957738,,
"RM 1,200 per month","House, For rent",Terraced House,3,3,1500 sq.ft.,Not Furnished,Parking,,,Selangor,Puncak Alam,2025-01-29 22:19,109957714,,
"RM 1,550 per month","House, For rent",2.5-storey Terraced House,6,4,1540 sq.ft.,Not Furnished,,,,Perak,Ipoh,2025-01-29 22:09,109957647,,
"RM 2,600 per month","House, For rent",2-storey Terraced House,4,4,1800 sq.ft.,Partially Furnished,"Security, Playground",,,Selangor,Denai Alam,2025-01-29 22:09,109957646,,
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,3,2,1159 sq.ft.,Fully Furnished,"Security, Lift, Parking, Swimming Pool, Playground, Sauna, Gymnasium, Barbeque area, Minimart, Club house, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Persiaran Senibong, Off Jalan Permas Selatan, Taman Bayu Senibong, Masai, Johor",Johor,Masai,2025-01-29 22:08,107352501,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1159 sq.ft.,Fully Furnished,"Security, Sauna, Parking, Swimming Pool, Minimart, Playground, Multipurpose hall, Lift, Gymnasium, Barbeque area, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Persiaran Senibong, Taman Bayu Senibong, Masai, Johor",Johor,Masai,2025-01-29 22:08,108597775,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,930 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Playground, Lift, Gymnasium, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Signal Hill Park, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-29 22:05,109957594,5.99625309841183,116.0897828960596
"RM 4,000 per month","House, For rent",Bungalow House,4,6,4488 sq.ft.,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Pasir Gudang,2025-01-29 22:04,109874706,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-29 22:04,109678529,,
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,842 sq.ft.,Not Furnished,"Parking, Security, Playground, Minimart, Swimming Pool, Gymnasium, Multipurpose hall",,"Jalan PPAJ 5, Pusat Perdagangan Alam Jaya, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-29 22:01,109957621,3.238953188028939,101.44780297706075
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1270 sq.ft.,Partially Furnished,"Squash Court, Barbeque area, Parking, Minimart, Sauna, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Security",,"Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 21:59,109895667,,
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1280 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Security, Playground, Swimming Pool, Parking, Sauna, Club house",,"Jalan Desiran Tanjung 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 21:59,109895713,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,958 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Jalan 3/144a, Medan Connaught, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 21:56,109792026,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1190 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Gymnasium, Security, Swimming Pool, Lift, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-29 21:51,109888830,3.16493604883916,101.61251304535719
"RM 2,099 per month","Apartment / Condominium, For rent",Service Residence,3,2,1099 sq.ft.,Fully Furnished,"Parking, Lift, Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Johor Bahru,2025-01-29 21:51,109447792,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1009 sq.ft.,Partially Furnished,"Lift, Jogging Track, Playground, Swimming Pool, Multipurpose hall, Security, Parking, Minimart, Gymnasium, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-29 21:49,109269575,,
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1600 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Sauna, Tennis Court, Barbeque area, Playground, Gymnasium, Lift, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan Tanjong Tokong, Kampung Masjid Bagan, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-29 21:46,105778474,,
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Not Furnished,"Gymnasium, Jogging Track, Playground, Security, Swimming Pool, Parking, Club house, Minimart, Barbeque area, Lift, Multipurpose hall","Near KTM/LRT, Cooking Allowed","Off Jalan Dato Senu 26, Taman Sentul Utama, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-29 21:45,109920833,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,2853 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed",,Pahang,Temerloh,2025-01-29 21:45,109957547,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Gymnasium, Club house, Playground, Lift, Sauna, Minimart, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine, Internet","No.1, Jalan Putramas 1, Off Jalan Kuching, Jalan Kuching, Kuala Lumpur",Kuala Lumpur,Jalan Kuching,2025-01-29 21:43,109957571,,
RM 700 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,"Parking, Playground","Near KTM/LRT, Cooking Allowed","Jalan Gamelan, Bandar Bukit Raja, Klang, Selangor",Selangor,Klang,2025-01-29 21:43,109588797,3.083149701636462,101.42925490285707
"RM 1,200 per month","House, For rent",Townhouse,3,2,750 sq.ft.,Not Furnished,,,,Kuala Lumpur,Sentul,2025-01-29 21:39,109955922,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Partially Furnished,"Security, Parking, Playground, Lift",,"Jalan Ecohill 1/2, Setia Ecohill, Semenyih, Selangor",Selangor,Semenyih,2025-01-29 21:30,109957534,2.922950469162594,101.85062415220165
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,762 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift, Swimming Pool, Sauna, Playground, Minimart, Gymnasium, Jogging Track, Barbeque area, Security",,"Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 21:30,109957496,,
"RM 3,000 per month","House, For rent",Cluster House,4,3,2034 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Iskandar Puteri,2025-01-29 21:29,109957529,,
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,762 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift, Swimming Pool, Sauna, Playground, Minimart, Gymnasium, Jogging Track, Barbeque area, Security",,"Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 21:29,109957528,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Multipurpose hall",,"Lorong Kerinchi Kiri, Kampung Kerinchi, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-29 21:25,109957489,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1288 sq.ft.,Fully Furnished,"Lift, Multipurpose hall, Security, Swimming Pool, Barbeque area, Gymnasium, Playground, Jogging Track, Parking","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet","Jalan Mutiara 2, Mutiara Heights, Kajang, Selangor",Selangor,Kajang,2025-01-29 21:25,109957482,3.0340813359276204,101.80435118518957
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,3,890 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Lift",Near KTM/LRT,"Jalan Penggawa 2/2, Cheras, Selangor",Selangor,Cheras,2025-01-29 21:25,109957487,3.0545878772307637,101.78517783614961
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,762 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift, Swimming Pool, Sauna, Playground, Minimart, Gymnasium, Jogging Track, Barbeque area, Security",,"Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-29 21:21,109957506,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Fully Furnished,"Playground, Security, Minimart, Barbeque area, Parking","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kajang Perdana 3a, Taman Kajang Perdana, Kajang, Selangor",Selangor,Kajang,2025-01-29 21:21,109299953,,
"RM 5,000 per month","Apartment / Condominium, For rent",Condominium,3,3,1324 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall",,"Off Lebuh IRC, IOI Resort, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-01-29 21:19,109775938,,
"RM 1,850 per month","Apartment / Condominium, For rent",Condominium,3,2,1089 sq.ft.,Partially Furnished,"Gymnasium, Security, Playground, Swimming Pool, Jogging Track, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan P11J, Presint 11, Putrajaya, Putrajaya",Putrajaya,Putrajaya,2025-01-29 21:02,109214916,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,926 sq.ft.,Fully Furnished,"Lift, Sauna, Parking, Playground, Multipurpose hall, Security",Air-Cond,"Jalan Langkawi, Taman Setapak, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-29 21:01,109678089,3.2074087478561273,101.71802263338645
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,,,,Selangor,Alam Impian,2025-01-29 21:01,109957462,,
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,2,2,950 sq.ft.,Fully Furnished,"Playground, Parking, Gymnasium, Lift, Security, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 20:56,109452039,1.4676996579290054,103.7249724411857
"RM 1,750 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Partially Furnished,"Lift, Gymnasium, Security, Parking, Playground, Swimming Pool, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 20:56,109438459,,
"RM 1,650 per month","Apartment / Condominium, For rent",Condominium,3,2,973 sq.ft.,Partially Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Tennis Court, Squash Court","Air-Cond, Cooking Allowed","Jalan Kampung Bandar Dalam, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-01-29 20:54,108251802,3.198516888598265,101.69095278638112
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,1,1,720 sq.ft.,Fully Furnished,"Barbeque area, Club house, Tennis Court, Playground, Security, Jogging Track, Parking, Lift, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Cempaka, Ampang, Selangor",Selangor,Ampang,2025-01-29 20:48,109957448,3.13700005,101.74692590000001
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Security",,"Off Jalan Felda Sendayan, Bukit Ara Perdana, Labu, Negeri Sembilan",Negeri Sembilan,Labu,2025-01-29 20:48,109957447,,
RM 500 per month,"Apartment / Condominium, For rent",Service Residence,4,2,850 sq.ft.,Fully Furnished,"Parking, Security, Multipurpose hall, Playground, Swimming Pool",,"Jalan Kenanga 1/6, Taman Kenanga, Sepang, Selangor",Selangor,Sepang,2025-01-29 20:43,109339405,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,1,1,400 sq.ft.,Fully Furnished,"Parking, Lift, Gymnasium, Barbeque area, Playground, Tennis Court, Security, Jogging Track, Multipurpose hall",,"Jalan Taman Setiawangsa, AU2, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,2025-01-29 20:40,109916674,3.1790430543518697,101.75227410886639
"RM 3,500 per month","Apartment / Condominium, For rent",Service Residence,3,4,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Subang 1, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-01-29 20:35,108670983,3.061641750912181,101.59713486323594
"RM 2,800 per month","House, For rent",2-storey Terraced House,4,4,5608 sq.ft.,Partially Furnished,"Parking, Minimart",Cooking Allowed,,Selangor,Bangi,2025-01-29 20:34,109626603,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Tennis Court, Security, Swimming Pool, Lift, Gymnasium, Multipurpose hall, Playground",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-29 20:33,109895642,1.4676996579290054,103.7249724411857
"RM 1,800 per month","House, For rent",2-storey Terraced House,6,3,3150 sq.ft.,Partially Furnished,,,,Selangor,Klang,2025-01-29 20:29,109935105,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Not Furnished,"Parking, Security, Playground, Minimart, Jogging Track",,,Selangor,Bandar Bukit Raja,2025-01-29 20:25,109815737,,
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,2,2,668 sq.ft.,Fully Furnished,"Security, Lift, Playground, Jogging Track, Parking, Gymnasium, Multipurpose hall, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuh Cator, Ipoh, Perak",Perak,Ipoh,2025-01-29 20:22,109957377,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Swimming Pool, Barbeque area, Security, Jogging Track, Parking",,"Lebuhraya Thean Teik, Farlim, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-29 20:21,109957375,,
"RM 1,550 per month","Apartment / Condominium, For rent",Townhouse Condo,3,2,1065 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Barbeque area, Playground, Club house, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Merak 1/3 Off Jalan Putra 1, Bandar Putra IOI Kulai, Kulai, Johor",Johor,Kulai,2025-01-29 20:19,108471503,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,3,2,750 sq.ft.,Not Furnished,"Playground, Parking, Minimart, Lift","Near KTM/LRT, Cooking Allowed","Off Jalan 4/155, Kampung Muhibbah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-29 20:17,109326669,,
"RM 1,600 per month","House, For rent",Townhouse,4,3,1 sq.ft.,Fully Furnished,,,,Sarawak,Kuching,2025-01-29 20:10,109957301,,
