monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,2,2,950 sq.ft.,Fully Furnished,"Tennis Court, Multipurpose hall, Security, Playground, Lift, Gymnasium, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 14:25,2025-02-09,110065375,1.4676996579290054,103.7249724411857
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1313 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Lift, Playground, Gymnasium, Swimming Pool, Barbeque area, Parking",,"Persiaran Cassia Barat 3, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 14:25,2025-02-09,109062399,5.240318978568288,100.43813882206682
RM 780 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Not Furnished,Parking,,"Tingkat Impian Indah 3, Taman Impian Indah, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 14:25,2025-02-09,110065203,5.3116030539862455,100.49089006768148
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Tennis Court, Gymnasium, Barbeque area, Playground, Squash Court, Lift, Minimart, Swimming Pool",,"No.31, Jalan Tanjung Tokong, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-09 14:25,2025-02-09,110065196,5.462688500154045,100.30453975681765
"RM 2,800 per month","House, For rent",2-storey Terraced House,4,3,1760 sq.ft.,Not Furnished,Security,"Air-Cond, Cooking Allowed",,Johor,Johor Bahru,2025-02-09 14:24,2025-02-09,110065370,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Tennis Court, Security, Swimming Pool, Lift, Gymnasium, Multipurpose hall, Playground",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 14:24,2025-02-09,109895642,1.467763139109315,103.7250491807238
"RM 1,000 per month","House, For rent",1-storey Terraced House,4,2,1195 sq.ft.,Partially Furnished,Parking,,,Melaka,Melaka City,2025-02-09 14:24,2025-02-09,109858406,,
"RM 1,399 per month","Apartment / Condominium, For rent",Condominium,1,2,700 sq.ft.,Fully Furnished,"Swimming Pool, Club house, Gymnasium, Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan PJU 8/8, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-02-09 14:24,2025-02-09,110065350,3.1660142958929725,101.61167706466281
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,1,590 sq.ft.,Fully Furnished,"Jogging Track, Lift, Multipurpose hall, Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-02-09 14:23,2025-02-09,110065338,2.9565485931360893,101.79432617236422
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,950 sq.ft.,Fully Furnished,,,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 14:23,2025-02-09,110065330,3.1137264,101.4530429
"RM 2,600 per month","House, For rent",2-storey Terraced House,4,3,1746 sq.ft.,Partially Furnished,,Air-Cond,,Selangor,Cyberjaya,2025-02-09 14:23,2025-02-09,110065329,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,775 sq.ft.,Fully Furnished,"Security, Gymnasium, Barbeque area, Parking, Lift, Multipurpose hall, Playground, Swimming Pool, Sauna","Cooking Allowed, Air-Cond, Washing Machine","Jalan Lintang Selatan, Batu Lintang, Kuching, Sarawak",Sarawak,Kuching,2025-02-09 14:23,2025-02-09,110065327,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1420 sq.ft.,Partially Furnished,,,,Selangor,Puncak Alam,2025-02-09 14:22,2025-02-09,109769398,,
"RM 3,400 per month","House, For rent",2-storey Terraced House,5,6,30000 sq.ft.,Fully Furnished,"Security, Parking","Air-Cond, Cooking Allowed",,Selangor,Klang,2025-02-09 14:22,2025-02-09,108494583,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,2,2,600 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Security, Gymnasium, Parking, Swimming Pool, Playground",,"Jalan Ampang, Taman U-Thant, Ampang, Kuala Lumpur",Kuala Lumpur,Ampang,2025-02-09 14:22,2025-02-09,110065315,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,,Cooking Allowed,,Sarawak,Kuching,2025-02-09 14:22,2025-02-09,110065314,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,,Johor,Masai,2025-02-09 14:21,2025-02-09,110065308,,
"RM 1,000 per month","House, For rent",Semi-Detached House,3,2,3000 sq.ft.,Partially Furnished,,,,Kedah,Kulim,2025-02-09 14:21,2025-02-09,110065306,,
RM 800 per month,"House, For rent",Terraced House,3,2,1400 sq.ft.,Not Furnished,,,,Kedah,Kulim,2025-02-09 14:21,2025-02-09,110065302,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,2025-02-09 14:21,2025-02-09,109572727,5.475775097177312,100.25402889547698
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,2,750 sq.ft.,Fully Furnished,"Parking, Security, Playground, Swimming Pool, Barbeque area, Gymnasium, Multipurpose hall, Lift, Sauna, Club house",,"Jalan Chain Ferry, Kampung Perlis, Butterworth, Penang",Penang,Butterworth,2025-02-09 14:21,2025-02-09,110065297,,
"RM 1,100 per month","Apartment / Condominium, For rent",Service Residence,1,1,650 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Parking, Lift, Security, Sauna, Minimart, Jogging Track, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT","Jalan PBS 14/2, Taman Bukit Serdang, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-09 14:19,2025-02-09,109001756,3.0439877873683443,101.69490344851917
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed","No 6, Persiaran Setia Makmur, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-09 14:18,2025-02-09,109919812,3.1343061517810127,101.47590465794737
RM 550 per month,"House, For rent",1-storey Terraced House,2,1,600 sq.ft.,Not Furnished,,,,Johor,Pontian,2025-02-09 14:16,2025-02-09,110065220,,
RM 800 per month,"House, For rent",Semi-Detached House,3,1,1000 sq.ft.,Not Furnished,Parking,,,Negeri Sembilan,Nilai,2025-02-09 14:16,2025-02-09,110065216,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Lift, Barbeque area, Playground, Swimming Pool, Gymnasium, Security, Multipurpose hall, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","28, Jalan Perdana 3/10, Pandan Perdana, Pandan Perdana, Kuala Lumpur",Kuala Lumpur,Pandan Perdana,2025-02-09 14:15,2025-02-09,109776867,,
RM 750 per month,"House, For rent",1-storey Terraced House,3,2,1300 sq.ft.,Not Furnished,"Parking, Swimming Pool, Gymnasium, Security, Club house, Jogging Track, Playground",,,Perak,Sitiawan,2025-02-09 14:15,2025-02-09,110065209,,
"RM 2,500 per month","House, For rent",Terraced House,3,3,3250 sq.ft.,Partially Furnished,"Parking, Playground, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed",,Johor,Pasir Gudang,2025-02-09 14:15,2025-02-09,110065208,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,4,2,1280 sq.ft.,Fully Furnished,"Jogging Track, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 14:13,2025-02-09,110065183,5.237891149999999,100.4388965
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Barbeque area, Parking, Minimart, Playground, Swimming Pool, Lift, Security, Club house, Jogging Track","Cooking Allowed, Near KTM/LRT","Jalan Liku Tasik Selatan 21/146, Cheras, Selangor",Selangor,Cheras,2025-02-09 14:13,2025-02-09,110065178,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1300 sq.ft.,Not Furnished,,,,Selangor,Rawang,2025-02-09 14:13,2025-02-09,110065177,,
"RM 1,300 per month","House, For rent",Semi-Detached House,4,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart","Air-Cond, Cooking Allowed, Washing Machine",,Melaka,Bukit Rambai,2025-02-09 14:12,2025-02-09,110065167,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,3,2,753 sq.ft.,Not Furnished,"Security, Parking",Cooking Allowed,"Jalan 3/16, Off Jalan Bandar Teknologi, Kajang, Selangor",Selangor,Kajang,2025-02-09 14:12,2025-02-09,109504353,,
RM 750 per month,"House, For rent",1-storey Terraced House,4,2,1440 sq.ft.,Not Furnished,Playground,,,Perak,Kamunting,2025-02-09 14:11,2025-02-09,110065144,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,550 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan PJU 8/8A, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-02-09 14:11,2025-02-09,110065136,3.166384480459251,101.61278532062909
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,2,1,590 sq.ft.,Fully Furnished,"Swimming Pool, Security, Jogging Track, Multipurpose hall, Lift, Parking, Playground, Gymnasium, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond","Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-02-09 14:10,2025-02-09,107177293,2.9600519,101.79473955
RM 700 per month,"House, For rent",Others,2,1,700 sq.ft.,Not Furnished,,,,Kuala Lumpur,Keramat,2025-02-09 14:10,2025-02-09,107853878,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1222 sq.ft.,Partially Furnished,"Parking, Security",,"Persiaran Mahkota Residence, Bandar Mahkota Cheras, Cheras, Selangor",Selangor,Cheras,2025-02-09 14:10,2025-02-09,110065022,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1399 sq.ft.,Fully Furnished,"Barbeque area, Security, Swimming Pool, Gymnasium, Sauna, Parking, Lift, Playground",,"Jalan Seladang, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 14:10,2025-02-09,110065001,5.326084192748364,100.48996771114301
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1635 sq.ft.,Partially Furnished,"Lift, Parking, Swimming Pool, Gymnasium, Playground, Barbeque area, Security, Sauna","Air-Cond, Cooking Allowed","No.1, Lintang Lembah Permai 17, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-02-09 14:10,2025-02-09,110064996,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1507 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Lift, Barbeque area, Parking, Security, Playground, Sauna",,"Lorong Perda Utama 3, Off Jalan Permatang Batu, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 14:09,2025-02-09,109976310,,
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1120 sq.ft.,Not Furnished,"Security, Barbeque area, Parking, Playground, Swimming Pool, Gymnasium, Lift, Sauna",,"Jalan Song Ban Kheng, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 14:09,2025-02-09,109674863,5.351122662870819,100.46551642761024
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Parking, Playground","Cooking Allowed, Near KTM/LRT","Persiaran Prima Utama, Puchong, Selangor",Selangor,Puchong,2025-02-09 14:09,2025-02-09,110065116,3.0040246302467737,101.6006682662498
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,1,750 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Playground, Parking, Security, Lift, Sauna",,"Jalan Chain Ferry, Kampung Perlis, Butterworth, Penang",Penang,Butterworth,2025-02-09 14:09,2025-02-09,109981652,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Security, Swimming Pool, Sauna, Parking, Gymnasium, Tennis Court, Squash Court, Jogging Track, Playground",,"Jalan Batu Uban, Kampung Batu Uban, Gelugor, Penang",Penang,Gelugor,2025-02-09 14:08,2025-02-09,110065109,,
"RM 1,550 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Partially Furnished,"Gymnasium, Parking, Playground, Security, Swimming Pool, Barbeque area, Lift",,"Jalan Lembah Permai 2, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-09 14:08,2025-02-09,109981556,5.349161810280734,100.4583923875896
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking, Security, Playground, Swimming Pool","Cooking Allowed, Near KTM/LRT","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-09 14:08,2025-02-09,109112064,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Lift, Parking, Playground","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-09 14:07,2025-02-09,109855429,,
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,3,2,818 sq.ft.,Partially Furnished,"Gymnasium, Lift, Parking, Security, Playground, Swimming Pool","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine","Jalan Sunsuria 1, Bandar Sunsuria, Sepang, Selangor",Selangor,Sepang,2025-02-09 14:07,2025-02-09,109788093,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,1,1,550 sq.ft.,Fully Furnished,"Tennis Court, Barbeque area, Jogging Track, Parking, Security, Minimart, Playground, Club house, Swimming Pool, Sauna, Gymnasium",,"Jalan Austin Heights Utama, Taman Austin Heights, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-09 14:07,2025-02-09,109881824,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,4,2085 sq.ft.,Partially Furnished,,,,Selangor,Denai Alam,2025-02-09 14:05,2025-02-09,110065081,,
"RM 1,680 per month","Apartment / Condominium, For rent",Condominium,1,1,610 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Sauna, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Aman Damai, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-09 14:04,2025-02-09,110065072,,
RM 600 per month,"House, For rent",Semi-Detached House,3,1,770 sq.ft.,Partially Furnished,Parking,Air-Cond,,Pahang,Kuantan,2025-02-09 14:03,2025-02-09,110065067,,
"RM 2,500 per month","House, For rent",Semi-Detached House,4,3,2500 sq.ft.,Not Furnished,Parking,Air-Cond,,Pahang,Kuantan,2025-02-09 14:02,2025-02-09,110065060,,
"RM 1,400 per month","House, For rent",Terraced House,3,2,167 sq.ft.,Partially Furnished,"Parking, Playground","Cooking Allowed, Washing Machine",,Johor,Pasir Gudang,2025-02-09 14:02,2025-02-09,110065058,,
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,Playground,"Air-Cond, Cooking Allowed","Jalan Teratai 1/2h, Taman Bukit Permai, Ampang, Selangor",Selangor,Ampang,2025-02-09 14:02,2025-02-09,110065056,3.1091285016419636,101.76516994469267
RM 990 per month,"Apartment / Condominium, For rent",Apartment,3,2,1048 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Near KTM/LRT, Cooking Allowed","Jalan Intan, Taman Puchong Intan, Puchong, Selangor",Selangor,Puchong,2025-02-09 14:01,2025-02-09,110065052,,
"RM 2,000 per month","House, For rent",Terraced House,4,3,1964 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track","Cooking Allowed, Washing Machine",,Johor,Pasir Gudang,2025-02-09 14:01,2025-02-09,110065050,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,3,1020 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground","Air-Cond, Cooking Allowed",,Selangor,Bandar Saujana Putra,2025-02-09 14:01,2025-02-09,110065049,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,4,3,1475 sq.ft.,Partially Furnished,"Barbeque area, Playground, Security, Sauna, Parking, Gymnasium, Swimming Pool",,"Jalan Persiaran Medini Utara 3, Bandar Medini Iskandar, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-09 14:01,2025-02-09,110065048,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,810 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground",,"Jalan Ecohill 1/2, Setia Ecohill, Semenyih, Selangor",Selangor,Semenyih,2025-02-09 14:01,2025-02-09,110029509,2.922950469162594,101.85062415220165
"RM 1,850 per month","Apartment / Condominium, For rent",Condominium,2,2,710 sq.ft.,Fully Furnished,"Gymnasium, Lift, Barbeque area, Security, Playground, Swimming Pool, Multipurpose hall, Parking, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan KSB - Impression 8, Impression City, Melaka City, Melaka",Melaka,Melaka City,2025-02-09 14:00,2025-02-09,108987211,,
RM 850 per month,"Apartment / Condominium, For rent",Flat,3,1,650 sq.ft.,Partially Furnished,"Parking, Lift, Playground, Minimart",,"Jalan Ikan Emas, Taman Pandan Mesra, Ampang, Selangor",Selangor,Ampang,2025-02-09 14:00,2025-02-09,110065041,3.133564131668996,101.76983547521341
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart","Air-Cond, Cooking Allowed",,Selangor,Shah Alam,2025-02-09 14:00,2025-02-09,110003168,,
"RM 1,750 per month","Apartment / Condominium, For rent",Service Residence,3,2,893 sq.ft.,Fully Furnished,"Tennis Court, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Laman Puteri 3, Bandar Bukit Mahkota, Bangi, Selangor",Selangor,Bangi,2025-02-09 14:00,2025-02-09,110065039,,
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,4,2,1180 sq.ft.,Fully Furnished,"Barbeque area, Playground, Swimming Pool, Lift, Multipurpose hall, Parking, Jogging Track, Gymnasium, Security, Club house","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-09 13:59,2025-02-09,110065035,5.237891149999999,100.4388965
RM 500 per month,"House, For rent",Terraced House,3,1,1196 sq.ft.,Not Furnished,"Parking, Minimart",Cooking Allowed,,Terengganu,Dungun,2025-02-09 13:59,2025-02-09,110065029,,
