monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,747 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Playground, Barbeque area, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Keramat,2025-01-12 17:10,108862705,,,"Jalan Jelatek, Taman Keramat, Keramat, Kuala Lumpur"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,430 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Sauna, Security, Gymnasium, Lift, Swimming Pool",,Johor,Masai,2025-01-12 17:10,109766191,,,"Jalan Masai Jaya 2, Taman Saujana, Masai, Johor"
"RM 2,199 per month","House, For rent",2-storey Terraced House,4,3,1200 sq.ft.,Not Furnished,Parking,Cooking Allowed,Selangor,Puchong,2025-01-12 17:10,109766231,,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1100 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Washing Machine, Air-Cond",Johor,Johor Bahru,2025-01-12 17:10,109766180,,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Partially Furnished,"Parking, Security, Playground",,Selangor,Bandar Puteri Klang,2025-01-12 17:10,109766179,,,
"RM 4,200 per month","House, For rent",2-storey Terraced House,4,4,3025 sq.ft.,Partially Furnished,,,Selangor,Cyberjaya,2025-01-12 17:10,108450618,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,882 sq.ft.,Partially Furnished,"Parking, Lift, Security, Playground",Cooking Allowed,Kuala Lumpur,Keramat,2025-01-12 17:08,109112047,,,"Jalan Lestari, Kampung Padang Tembak, Keramat, Kuala Lumpur"
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1900 sq.ft.,Partially Furnished,"Parking, Security, Playground",Cooking Allowed,Selangor,Bandar Puteri Klang,2025-01-12 17:07,109766368,,,
"RM 1,600 per month","Apartment / Condominium, For rent",Studio,1,1,300 sq.ft.,Fully Furnished,"Security, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Internet",Selangor,Subang Jaya,2025-01-12 17:06,109766354,3.0580121,101.5965379,"Persiaran Subang Permai, Subang Jaya, Selangor"
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1177 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Segambut,2025-01-12 17:06,109766351,3.1862245095034614,101.65980124850007,"Jalan Segambut, Segambut, Kuala Lumpur"
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,670 sq.ft.,Not Furnished,Minimart,,Selangor,Subang Jaya,2025-01-12 17:06,109766346,,,"Persiaran Subang Mewah, Taman Subang Permai, Subang Jaya, Selangor"
"RM 2,500 per month","House, For rent",2.5-storey Terraced House,4,4,1540 sq.ft.,Partially Furnished,,,Johor,Kulai,2025-01-12 17:06,109766343,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Minimart, Parking, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet",Kuala Lumpur,Bukit Jalil,2025-01-12 17:06,109766342,3.0606221782984746,101.66792375695547,"Jalan 17/155c, Bukit Jalil, Kuala Lumpur"
"RM 1,300 per month","House, For rent",2-storey Terraced House,3,2,880 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 17:06,109766335,,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Jogging Track, Sauna, Security, Barbeque area, Gymnasium","Air-Cond, Washing Machine",Johor,Johor Bahru,2025-01-12 17:06,109746186,1.5529003378117554,103.71513160615112,"Jalan Kempas Indah 1/3, Taman Kempas Indah, Johor Bahru, Johor"
"RM 1,400 per month","House, For rent",Terraced House,4,3,1400 sq.ft.,Not Furnished,"Parking, Security",Cooking Allowed,Selangor,Semenyih,2025-01-12 17:06,109766329,,,
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,2,2,853 sq.ft.,Partially Furnished,"Gymnasium, Security, Sauna, Parking, Swimming Pool, Lift, Playground, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT",Johor,Johor Bahru,2025-01-12 17:06,109495633,1.4874324676535706,103.75048063166318,"Jalan Larkin, Taman Dato Onn, Johor Bahru, Johor"
RM 480 per month,"House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Partially Furnished,"Club house, Swimming Pool, Parking","Cooking Allowed, Washing Machine",Perak,Sitiawan,2025-01-12 17:06,109766325,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,462 sq.ft.,Fully Furnished,"Parking, Playground, Lift, Barbeque area, Gymnasium, Multipurpose hall, Swimming Pool, Security, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Kajang,2025-01-12 17:05,109766317,2.9361851156877457,101.7970071344437,"Jalan Ilmiah, Kajang, Selangor"
"RM 1,600 per month","House, For rent",1-storey Terraced House,3,2,1540 sq.ft.,Not Furnished,,,Johor,Johor Bahru,2025-01-12 17:05,109632794,,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,3,1400 sq.ft.,Fully Furnished,"Parking, Playground, Minimart","Air-Cond, Cooking Allowed",Selangor,Rawang,2025-01-12 17:05,109766307,,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1165 sq.ft.,Fully Furnished,"Gymnasium, Parking, Jogging Track, Lift, Minimart, Playground, Swimming Pool, Barbeque area, Security",,Penang,Relau,2025-01-12 17:05,109766175,,,"Jalan Paya Terubong, Off Jalan Dato Ismail Hashim, Relau, Penang"
"RM 8,500 per month","Apartment / Condominium, For rent",Condominium,4,5,4300 sq.ft.,Fully Furnished,"Gymnasium, Parking, Squash Court, Swimming Pool, Security, Sauna, Barbeque area",,Penang,Persiaran Gurney,2025-01-12 17:05,109766154,,,"No.108, Persiaran Gurney, Persiaran Gurney, Penang"
"RM 3,700 per month","Apartment / Condominium, For rent",Condominium,4,3,1302 sq.ft.,Fully Furnished,"Playground, Jogging Track, Barbeque area, Security, Swimming Pool, Parking, Gymnasium, Lift",,Penang,Gelugor,2025-01-12 17:05,109766151,,,"Persiaran Batu Uban 1, The Century, Gelugor, Penang"
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,2,2,720 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,2025-01-12 17:05,109766120,,,"Persiaran Sri Raya, Cheras, Kuala Lumpur"
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Cheras,2025-01-12 17:05,109766118,,,"Persiaran Sri Raya, Cheras, Kuala Lumpur"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1313 sq.ft.,Fully Furnished,"Security, Gymnasium, Multipurpose hall, Playground, Swimming Pool, Barbeque area, Tennis Court",,Penang,Gelugor,2025-01-12 17:05,109766113,,,"Lebuh Tunku Kudin 2, Gelugor, Penang"
"RM 4,200 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Playground, Gymnasium, Multipurpose hall, Parking, Security, Lift, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 17:05,109766105,5.337461530991244,100.30997834479288,"Persiaran Bayan Indah 2, Bayan Lepas, Penang"
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2160 sq.ft.,Partially Furnished,,,Johor,Skudai,2025-01-12 17:05,109766169,,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,2500 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Playground","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Banting,2025-01-12 17:05,109766101,,,
"RM 3,000 per month","House, For rent",Semi-Detached House,5,5,4090 sq.ft.,Partially Furnished,,,Selangor,Klang,2025-01-12 17:05,109766090,,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,Johor,Kulai,2025-01-12 17:05,109766063,,,
"RM 1,500 per month","House, For rent",Others,2,2,630 sq.ft.,Fully Furnished,,,Selangor,Setia Alam,2025-01-12 17:05,109766103,,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2500 sq.ft.,Partially Furnished,,,Selangor,Shah Alam,2025-01-12 17:05,109766172,,,
"RM 2,800 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Lift, Security, Parking","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-12 17:05,109766146,1.5422531769623997,110.31431377311218,"Jalan Datuk Temenggong Tan Meng Chong, Kuching, Sarawak"
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,906 sq.ft.,Partially Furnished,"Parking, Security, Gymnasium, Playground, Jogging Track, Barbeque area, Tennis Court, Swimming Pool",,Johor,Johor Bahru,2025-01-12 17:05,109766095,1.5012358561952133,103.78868238700376,"Jalan Bayu Puteri 2, Taman Bayu Puteri, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,1076 sq.ft.,Partially Furnished,"Playground, Security, Minimart, Gymnasium, Barbeque area, Sauna, Parking, Swimming Pool, Multipurpose hall, Lift","Air-Cond, Cooking Allowed",Selangor,Damansara Damai,2025-01-12 17:05,109766085,,,"Jalan PJU 10/1, Off Jalan Kuala Selangor, Damansara Damai, Selangor"
RM 550 per month,"Apartment / Condominium, For rent",Apartment,3,1,1000 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track",,Selangor,Klang,2025-01-12 17:04,109766292,2.999917306331551,101.48049997000497,"Jalan Hulubalang 37, Taman Sentosa,, Klang, Selangor"
"RM 1,650 per month","Apartment / Condominium, For rent",Apartment,3,2,1480 sq.ft.,Partially Furnished,"Security, Parking, Lift, Multipurpose hall, Playground, Swimming Pool, Sauna, Barbeque area, Minimart, Jogging Track","Air-Cond, Cooking Allowed",Johor,Tebrau,2025-01-12 17:04,109766290,,,"Off Tebrau Hwy, Kampung Dato Sulaiman Menteri, Tebrau, Johor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Tennis Court, Playground, Security, Lift, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bangsar South,2025-01-12 17:03,109766280,,,"Jalan Pantai Murni 1, Bukit Kerinchi, Bangsar South, Kuala Lumpur"
RM 500 per month,"House, For rent",Others,2,2,12345 sq.ft.,Not Furnished,Parking,,Terengganu,Hulu Terengganu,2025-01-12 17:03,109766279,,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,931 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Parking, Swimming Pool","Cooking Allowed, Washing Machine",Selangor,Bangi,2025-01-12 17:01,109409627,2.882294602769821,101.78638605461528,"Jalan Seri Putra 2/3, Bandar Seri Putra, Bangi, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,2,1,622 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Minimart, Playground, Gymnasium, Lift, Swimming Pool, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Shah Alam,2025-01-12 17:00,109648260,3.078268230784844,101.54296069241275,"Jalan Akuatik, Seksyen 13, Shah Alam, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Multipurpose hall, Club house, Barbeque area, Playground, Swimming Pool, Jogging Track, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjong Tokong,2025-01-12 16:57,109665998,5.4483468362577625,100.30197504866534,"Persiaran Halia 3, Tanjong Tokong, Penang"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1598 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Gymnasium, Security, Lift","Air-Cond, Cooking Allowed",Penang,Sungai Ara,2025-01-12 16:57,109648082,,,"No.1, Lengkok Merbah 3, Taman Sri Bayan, Sungai Ara, Penang"
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,969 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Multipurpose hall, Gymnasium, Security, Playground, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Cheras,2025-01-12 16:56,109498516,,,"Lebuh Utama Hussein Onn, Cheras Perdana, Cheras, Selangor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,484 sq.ft.,Fully Furnished,"Sauna, Parking, Minimart, Playground, Jogging Track, Lift, Security, Swimming Pool, Gymnasium, Club house","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Balakong,2025-01-12 16:55,107599057,3.0299270613608593,101.74884013000045,"Jalan KB 2/15, Kampung Baru Balakong, Balakong, Selangor"
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,913 sq.ft.,Fully Furnished,"Parking, Multipurpose hall, Security, Playground, Swimming Pool, Barbeque area, Club house, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine",Selangor,Balakong,2025-01-12 16:55,109292389,,,"Persiaran Impian Indah, Taman Impian Indah, Balakong, Selangor"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,847 sq.ft.,Partially Furnished,"Multipurpose hall, Parking, Security, Gymnasium, Squash Court, Lift, Sauna, Playground, Swimming Pool, Barbeque area",,Selangor,Cheras,2025-01-12 16:55,109514572,,,"Jalan Persiaran You City, Taman Suntex, Cheras, Selangor"
"RM 2,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1048 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Playground, Minimart, Squash Court, Swimming Pool","Air-Cond, Washing Machine",Kuala Lumpur,Bukit Jalil,2025-01-12 16:55,109552196,3.0559124369676436,101.66949955784884,"Jalan 14/155C, Bukit Jalil, Kuala Lumpur"
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1165 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Parking, Security, Jogging Track, Gymnasium, Lift, Barbeque area, Minimart",,Penang,Relau,2025-01-12 16:55,109235959,,,"Jalan Paya Terubong, Off Jalan Dato Ismail Hashim, Relau, Penang"
"RM 3,000 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,,Johor,Skudai,2025-01-12 16:55,109765920,,,
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Playground, Parking",,Penang,Gelugor,2025-01-12 16:53,108780011,,,"Persiaran Bayan Mutiara 3, Gelugor, Penang"
"RM 3,600 per month","House, For rent",2-storey Terraced House,4,4,2000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed",Johor,Iskandar Puteri,2025-01-12 16:52,109540044,,,
"RM 4,000 per month","House, For rent",2-storey Terraced House,5,4,1540 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Johor,Horizon Hills,2025-01-12 16:52,109369390,,,
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Sauna, Multipurpose hall, Playground, Barbeque area, Parking, Security, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 16:52,108498185,1.4818225842205632,103.66570232711443,"Jalan Bestari, 15/2, Taman Nusa Bestari, Johor Bahru, Johor"
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Parking, Minimart, Gymnasium, Sauna, Security, Swimming Pool, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine",Johor,Iskandar Puteri,2025-01-12 16:52,109503497,1.4686001974983764,103.62630195008201,"Jalan Sentral 1, Taman Nusa Sentral, Iskandar Puteri, Johor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Parking, Security, Tennis Court, Swimming Pool, Gymnasium, Lift, Sauna, Playground","Air-Cond, Washing Machine, Cooking Allowed",Selangor,Setia Alam,2025-01-12 16:51,109405819,,,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Security, Jogging Track, Parking, Swimming Pool, Multipurpose hall, Gymnasium, Barbeque area, Lift",,Penang,Simpang Ampat,2025-01-12 16:51,109715767,,,"Jalan Eco Meadows Off Jalan Paboi, Simpang Ampat, Penang"
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,,,Selangor,Seri Kembangan,2025-01-12 16:51,109766076,,,
RM 850 per month,"House, For rent",Terraced House,4,2,1540 sq.ft.,Partially Furnished,"Parking, Jogging Track, Playground, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Melaka,Jasin,2025-01-12 16:51,109766073,,,
"RM 2,700 per month","House, For rent",2-storey Terraced House,4,3,4090 sq.ft.,Partially Furnished,,,Selangor,Shah Alam,2025-01-12 16:51,109766054,,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,4,3,1044 sq.ft.,Fully Furnished,"Security, Jogging Track, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Playground, Lift, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-12 16:50,109711483,5.250077388923995,100.4368926407522,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,883 sq.ft.,Fully Furnished,"Jogging Track, Lift, Multipurpose hall, Playground, Barbeque area, Sauna, Security, Swimming Pool, Gymnasium, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-12 16:50,109711488,5.250077388923995,100.4368926407522,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,667 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Security, Lift, Playground, Barbeque area, Sauna, Parking, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-12 16:50,109690285,5.250077388923995,100.4368926407522,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,2,667 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Security, Lift, Playground, Barbeque area, Sauna, Parking, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Penang,Batu Kawan,2025-01-12 16:50,109690284,5.250077388923995,100.4368926407522,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
RM 950 per month,"House, For rent",Others,3,2,65 sq.ft.,Not Furnished,"Playground, Parking, Jogging Track",,Melaka,Durian Tunggal,2025-01-12 16:50,109766043,,,
