monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Fully Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine, Internet",,Selangor,Sepang,2025-02-06 07:54,2025-02-06,109720580,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,2,940 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Minimart, Gymnasium, Security, Playground, Lift, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Lompat Tinggi 13/33, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-06 07:51,2025-02-06,109966567,3.0884745578023947,101.54747610572065
RM 800 per month,"Apartment / Condominium, For rent",Condominium,3,2,990 sq.ft.,Not Furnished,"Lift, Club house, Security, Jogging Track, Parking, Playground, Swimming Pool, Gymnasium",,"Persiaran Klebang Restu, Ipoh, Perak",Perak,Ipoh,2025-02-06 07:51,2025-02-06,106626830,4.686516553777513,101.13253469618677
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1210 sq.ft.,Fully Furnished,,,"Off Jalan Sultan Nazrin Shah, Hillcity Park, Ipoh, Perak",Perak,Ipoh,2025-02-06 07:51,2025-02-06,99126438,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,350 sq.ft.,Fully Furnished,"Sauna, Playground, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Parking",,"Jalan Bantayan Minintod, Bukit Bantayan, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-06 07:48,2025-02-06,109559541,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,1,1,497 sq.ft.,Partially Furnished,"Swimming Pool, Jogging Track, Parking, Minimart, Lift, Security, Playground, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed"," Jalan Bandar Melawati, Taman Melawati, Taman Melawati, Kuala Lumpur",Kuala Lumpur,Taman Melawati,2025-02-06 07:47,2025-02-06,109967792,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,2,2,1188 sq.ft.,Partially Furnished,"Security, Gymnasium, Swimming Pool, Parking, Playground, Tennis Court, Barbeque area, Sauna, Multipurpose hall, Jogging Track, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT","Persiaran Tropicana, PJU 3, Tropicana, Selangor",Selangor,Tropicana,2025-02-06 07:47,2025-02-06,109652340,3.1278836175452804,101.59651846082772
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Not Furnished,"Parking, Barbeque area, Security, Playground, Lift, Jogging Track",,"Jalan 42/26, Taman Sri Rampai, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-06 07:47,2025-02-06,109616268,3.193650993811653,101.73224475870053
"RM 3,500 per month","House, For rent",Semi-Detached House,4,4,2000 sq.ft.,Fully Furnished,,,,Sarawak,Kuching,2025-02-06 07:43,2025-02-06,110024654,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,842 sq.ft.,Partially Furnished,"Parking, Security, Gymnasium, Swimming Pool, Playground, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan PPAJ 5, Pusat Perdagangan Alam Jaya, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-02-06 07:30,2025-02-06,109298048,3.238953188028939,101.44780297706075
"RM 5,500 per month","House, For rent",2-storey Terraced House,4,3,4800 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Near KTM/LRT, Cooking Allowed",,Selangor,Puchong,2025-02-06 07:26,2025-02-06,109888389,,
"RM 2,250 per month","Apartment / Condominium, For rent",Condominium,2,1,639 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed","Jalan Signal Hill Park, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-06 07:25,2025-02-06,108956993,5.996557728197698,116.09020640944601
"RM 1,200 per month","House, For rent",Others,3,2,1164 sq.ft.,Not Furnished,,,,Penang,Bukit Mertajam,2025-02-06 07:25,2025-02-06,110024629,,
RM 950 per month,"Apartment / Condominium, For rent",Condominium,3,2,657 sq.ft.,Not Furnished,,,"Seksyen 16, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-06 07:25,2025-02-06,109311482,3.0587106,101.4953899
"RM 2,000 per month","House, For rent",Townhouse,3,2,1050 sq.ft.,Fully Furnished,"Parking, Security","Cooking Allowed, Air-Cond, Washing Machine",,Sabah,Kota Kinabalu,2025-02-06 07:24,2025-02-06,108611084,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Parking, Squash Court, Sauna, Playground, Club house, Security, Swimming Pool, Gymnasium, Barbeque area",,"Jalan Sultan Abdul Samad, Brickfields, Kuala Lumpur",Kuala Lumpur,Brickfields,2025-02-06 07:18,2025-02-06,109772501,3.128965429218015,101.685997237147
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,952 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Barbeque area, Security, Minimart",,"Jalan Berhala, Brickfields, Kuala Lumpur",Kuala Lumpur,Brickfields,2025-02-06 07:18,2025-02-06,109851053,3.130130416891157,101.68803441403446
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,775 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Minimart","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond","Jalan PJS8/9, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-02-06 07:16,2025-02-06,109981618,,
"RM 4,000 per month","House, For rent",2-storey Terraced House,5,3,3300 sq.ft.,Partially Furnished,"Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court, Parking","Air-Cond, Near KTM/LRT",,Selangor,Puchong,2025-02-06 07:07,2025-02-06,109888080,,
"RM 3,500 per month","House, For rent",Terraced House,5,4,3500 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Air-Cond,,Selangor,Puchong,2025-02-06 07:07,2025-02-06,108717601,,
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,2500 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Near KTM/LRT, Air-Cond, Cooking Allowed",,Selangor,Puchong,2025-02-06 07:07,2025-02-06,107531301,,
"RM 1,200 per month","House, For rent",Terraced House,4,3,1600 sq.ft.,Not Furnished,,,,Penang,Bukit Mertajam,2025-02-06 07:07,2025-02-06,110024622,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Lift, Security, Minimart, Playground",Cooking Allowed,"Jalan Lengkuas 16/19, Seksyen 16, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-06 06:50,2025-02-06,110024605,3.0546187743003745,101.48024196905185
"RM 2,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lingkaran Dalam, Yahya Awal, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 06:50,2025-02-06,110024582,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,1,1,540 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 06:47,2025-02-06,110024595,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Medini Utara 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-06 06:43,2025-02-06,109883880,1.4305143484431648,103.63011171381208
"RM 3,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,1108 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Tenteram, Tanjung Puteri, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 06:42,2025-02-06,110024587,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,5,4,1679 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Security, Jogging Track, Lift, Barbeque area, Playground, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Bukit Jambul, Bukit Jambul, Penang",Penang,Bukit Jambul,2025-02-06 06:34,2025-02-06,109604634,5.339427235939459,100.28293108612847
"RM 3,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,1297 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Medini Sentral 1, Iskandar Puteri, Johor",Johor,Iskandar Puteri,2025-02-06 06:30,2025-02-06,110024577,1.4106835400280757,103.62737614575731
RM 650 per month,"House, For rent",Terraced House,3,1,600 sq.ft.,Not Furnished,Parking,,,Perak,Ipoh,2025-02-06 06:28,2025-02-06,109989551,,
"RM 2,100 per month","Apartment / Condominium, For rent",Apartment,3,2,973 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sierra Perdana, Taman Sierra Perdana, Masai, Johor",Johor,Masai,2025-02-06 06:27,2025-02-06,110024573,1.47931285,103.8664693
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,965 sq.ft.,Partially Furnished,"Playground, Gymnasium, Security, Parking, Minimart, Swimming Pool, Lift","Air-Cond, Washing Machine","Off Lebuhraya Utara Selatan, Southville City, Bangi, Selangor",Selangor,Bangi,2025-02-06 06:25,2025-02-06,110024561,,
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,3,2,996 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Playground, Gymnasium, Parking, Security, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Putra Permai, Bandar Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-02-06 06:16,2025-02-06,109567275,,
"RM 4,100 per month","House, For rent",Semi-Detached House,4,2,2720 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine, Internet",,Penang,Tanjong Tokong,2025-02-06 06:14,2025-02-06,107471879,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,3,1416 sq.ft.,Fully Furnished,"Jogging Track, Lift, Parking, Gymnasium, Security, Playground, Tennis Court, Squash Court, Barbeque area, Sauna, Club house, Minimart, Swimming Pool",,"Jalan Kiara 1, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-02-06 05:05,2025-02-06,109335275,3.1696878,101.65303515
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,4,3,930 sq.ft.,Not Furnished,"Swimming Pool, Lift, Gymnasium, Parking, Security, Playground, Minimart, Barbeque area, Multipurpose hall, Jogging Track, Squash Court","Cooking Allowed, Near KTM/LRT","Jalan Zamrud Utama, Off Jalan Kajang Villa, Kajang, Selangor",Selangor,Kajang,2025-02-06 05:05,2025-02-06,109915225,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Partially Furnished,"Gymnasium, Security, Playground, Multipurpose hall, Swimming Pool",,"Jalan BP 7/11, Bandar Bukit, Puchong, Selangor",Selangor,Puchong,2025-02-06 05:01,2025-02-06,110024499,2.9851625330055604,101.62073470359272
"RM 1,100 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Security, Playground, Parking",,"Persiaran Taman Tasik Prima 3, Lake Vista, Puchong, Selangor",Selangor,Puchong,2025-02-06 04:51,2025-02-06,109883868,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Lift, Security, Minimart, Parking, Swimming Pool",,"Jalan Teknokrat 1/1, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-06 04:51,2025-02-06,108646073,2.9368967,101.66141285261833
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,2,1,590 sq.ft.,Fully Furnished,"Playground, Security, Parking, Swimming Pool, Gymnasium, Jogging Track, Lift, Multipurpose hall",,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-02-06 04:31,2025-02-06,109623080,2.9565485931360893,101.79432617236422
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Security, Playground, Parking, Gymnasium, Lift, Swimming Pool",,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-02-06 04:31,2025-02-06,108575742,2.9565485931360893,101.79432617236422
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,,,,Penang,Alma,2025-02-06 03:47,2025-02-06,110024424,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,2,1,875 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Lift, Security",,"Off Jalan Coastal, Sutera Avenue, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-06 03:30,2025-02-06,110024391,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,3,2,1500 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Sarawak,Kuching,2025-02-06 03:25,2025-02-06,110024385,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,4,3,1217 sq.ft.,Not Furnished,"Gymnasium, Jogging Track, Parking, Barbeque area, Swimming Pool, Security, Playground, Multipurpose hall, Lift, Sauna",,"Laman Puteri 3, Bandar Puteri Bangi, Bangi, Selangor",Selangor,Bangi,2025-02-06 03:02,2025-02-06,109888635,2.8780632392233954,101.79517375927882
RM 650 per month,"Apartment / Condominium, For rent",Flat,3,2,630 sq.ft.,Not Furnished,,,,Penang,Alma,2025-02-06 02:47,2025-02-06,108460447,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Not Furnished,"Lift, Security, Minimart","Cooking Allowed, Near KTM/LRT",,Kuala Lumpur,Cheras,2025-02-06 02:46,2025-02-06,109625699,,
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,4,2,1351 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium, Jogging Track, Security, Minimart, Lift, Swimming Pool, Sauna, Barbeque area, Multipurpose hall, Squash Court, Tennis Court, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT","Off Persiaran Dato Menteri, Vista Alam, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-02-06 02:46,2025-02-06,109749394,,
RM 550 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Not Furnished,,,"Lorong Bukit Panchor 4, Taman Bukit Panchor, Nibong Tebal, Penang",Penang,Nibong Tebal,2025-02-06 02:45,2025-02-06,110024343,,
RM 650 per month,"Apartment / Condominium, For rent",Flat,2,1,562 sq.ft.,Partially Furnished,"Parking, Lift",,"Lorong Bidara 23, Taman Bidara, Bukit Mertajam, Penang",Penang,Bukit Mertajam,2025-02-06 02:45,2025-02-06,110024324,5.327360517162017,100.51805022382324
"RM 2,500 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,,"Air-Cond, Washing Machine, Cooking Allowed",,Johor,Kulai,2025-02-06 02:30,2025-02-06,110024322,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,700 sq.ft.,Not Furnished,Parking,,"Lorong Sungai Daun 3, Taman Nibong Tebal Jaya, Nibong Tebal, Penang",Penang,Nibong Tebal,2025-02-06 02:30,2025-02-06,110024293,,
"RM 2,700 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Sauna, Swimming Pool, Club house, Squash Court, Multipurpose hall, Gymnasium, Jogging Track, Barbeque area, Security, Minimart, Tennis Court, Lift, Parking, Playground","Cooking Allowed, Air-Cond, Washing Machine","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 02:25,2025-02-06,109920612,,
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Club house, Parking, Lift, Security, Playground, Gymnasium, Jogging Track, Sauna, Multipurpose hall","Cooking Allowed, Washing Machine, Air-Cond","Jalan Kempas Utama 2/6, Taman Kempas Utama, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 02:25,2025-02-06,109796407,1.5484776942966263,103.70608198828972
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Not Furnished,"Parking, Jogging Track, Barbeque area, Sauna, Security, Swimming Pool, Gymnasium, Lift, Club house, Playground","Cooking Allowed, Air-Cond","Persiaran Setia Damai, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-06 02:23,2025-02-06,110024305,,
"RM 1,200 per month","House, For rent",Townhouse,4,2,1600 sq.ft.,Not Furnished,,,,Kuala Lumpur,Gombak,2025-02-06 02:21,2025-02-06,109807744,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,770 sq.ft.,Partially Furnished,"Playground, Jogging Track, Swimming Pool, Gymnasium, Barbeque area, Parking, Security, Multipurpose hall, Minimart",,"Jalan 1/27e, Setapak Jaya, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-02-06 02:15,2025-02-06,110024266,3.1939693481232014,101.72668212543824
"RM 4,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1600 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",,"Lorong Permai 7, Taman Brown, Gelugor, Penang",Penang,Gelugor,2025-02-06 02:15,2025-02-06,109261276,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Lift, Parking, Security, Playground","Cooking Allowed, Washing Machine","No 6, Persiaran Setia Makmur, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-02-06 02:07,2025-02-06,109745711,3.1343061517810127,101.47590465794737
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,3,1100 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Playground, Gymnasium, Tennis Court, Lift, Multipurpose hall","Cooking Allowed, Washing Machine, Air-Cond","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-06 02:05,2025-02-06,109769257,1.4676996579290054,103.7249724411857
