ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105760425,Jesselton Quay Citypads,2020,"RM 3,100 per month",Sabah - Kota Kinabalu,Service Residence,2,,1,522 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Gymnasium, Swimming Pool, Club house, Lift, Parking","Air-Cond, Washing Machine"
105736830,University Utama Condominium,,RM 800 per month,Sabah - Telipok,Condominium,2,1,1,464 sq.ft.,Partially Furnished,"Playground, Gymnasium, Swimming Pool, Parking, Security, Jogging Track",Air-Cond
105735188,Lido Avenue,2016,"RM 3,400 per month",Sabah - Kota Kinabalu,Condominium,3,2,2,1428 sq.ft.,Fully Furnished,"Parking, Security, Lift, Sauna, Multipurpose hall, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
105733307,Country Heights,2007,RM 800 per month,Sabah - Kota Kinabalu,Apartment,2,,1,485 sq.ft.,Partially Furnished,"Parking, Security",
105732652,Sri Indah Kondominium,2022,"RM 1,400 per month",Sabah - Sandakan,Condominium,3,3,2,975 sq.ft.,Fully Furnished,"Lift, Parking, Swimming Pool, Gymnasium, Jogging Track, Security, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
105607114,Ashton Tower,2016,"RM 1,500 per month",Sabah - Kota Kinabalu,Apartment,3,2,2,870 sq.ft.,Fully Furnished,"Jogging Track, Sauna, Multipurpose hall, Minimart, Gymnasium, Swimming Pool, Parking, Security, Lift, Playground","Cooking Allowed, Washing Machine"
105720642,The Peak SOHO,2015,"RM 2,300 per month",Sabah - Kota Kinabalu,Condominium,2,1,1,639 sq.ft.,Fully Furnished,"Lift, Parking, Gymnasium, Swimming Pool, Security, Playground, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
105719152,University Apartment 2,,"RM 1,200 per month",Sabah - Inanam,Apartment,2,1,1,550 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Club house, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed"
105718341,Puncak Luyang Condominium,,"RM 2,500 per month",Sabah - Kota Kinabalu,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Gymnasium, Sauna, Security, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
105714342,Kristal,,"RM 3,000 per month",Sabah - Kota Kinabalu,Condominium,3,,2,1625 sq.ft.,Fully Furnished,,
105713618,University Utama Condominium,,RM 800 per month,Sabah - Telipok,Condominium,1,1,1,391 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Club house, Tennis Court, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Squash Court",Air-Cond
105710946,1 Borneo Tower A Service Apartments,2008,"RM 2,100 per month",Sabah - Kota Kinabalu,Condominium,2,1,2,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Washing Machine"
105710541,The Gardens (Penampang),2017,"RM 2,000 per month",Sabah - Penampang,Condominium,3,2,2,1114 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Minimart, Barbeque area, Security, Gymnasium, Playground",Washing Machine
104786524,The Shore (Kota Kinabalu),2021,"RM 2,800 per month",Sabah - Kota Kinabalu,Service Residence,1,,1,552 sq.ft.,Fully Furnished,,
105543284,Jesselton Quay Citypads,2020,"RM 3,100 per month",Sabah - Kota Kinabalu,Service Residence,2,,1,522 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Minimart, Club house, Security, Gymnasium","Air-Cond, Cooking Allowed"
105707459,Bundusan Villa Apartment,,RM 900 per month,Sabah - Kota Kinabalu,Apartment,3,1,2,920 sq.ft.,Not Furnished,"Security, Swimming Pool, Parking, Playground, Multipurpose hall","Cooking Allowed, Air-Cond"
105706025,K Avenue Residential,2022,"RM 2,000 per month",Sabah - Kota Kinabalu,Service Residence,1,,1,600 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Gymnasium, Sauna",
105703405,Jesselton Quay Citypads,2020,"RM 3,200 per month",Sabah - Kota Kinabalu,Service Residence,2,,1,522 sq.ft.,Fully Furnished,"Security, Gymnasium, Minimart, Playground, Club house, Swimming Pool, Parking, Lift",
105698234,The Peak SOHO,2015,"RM 2,500 per month",Sabah - Kota Kinabalu,Condominium,2,,1,639 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking, Lift, Swimming Pool",
104914698,Sutera Avenue The Residences,2017,"RM 3,000 per month",Sabah - Kota Kinabalu,Condominium,2,1,1,741 sq.ft.,Fully Furnished,"Parking, Playground, Security, Gymnasium, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
105693536,The Gardens (Penampang),2017,"RM 2,000 per month",Sabah - Penampang,Condominium,3,,2,848 sq.ft.,Fully Furnished,"Barbeque area, Playground, Gymnasium, Security, Swimming Pool, Parking, Minimart",
105535000,The Suritz,2015,"RM 2,600 per month",Sabah - Kota Kinabalu,Condominium,3,,2,950 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Swimming Pool, Parking, Sauna, Gymnasium",
104895658,Manhattan Suites @ ITCC,,"RM 1,700 per month",Sabah - Penampang,Condominium,1,,1,510 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Parking",Air-Cond
105689491,Likas Square Apartment @ Kota Kinabalu,1997,"RM 2,500 per month",Sabah - Kota Kinabalu,Service Residence,3,,2,1350 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Gymnasium, Lift, Playground",
105689418,Jesselton Quay Citypads,2020,"RM 3,400 per month",Sabah - Kota Kinabalu,Service Residence,2,,1,522 sq.ft.,Fully Furnished,"Swimming Pool, Club house, Playground, Minimart, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine"
105671093,Grace Ville,,"RM 2,800 per month",Sabah - Kota Kinabalu,Condominium,4,1,3,1670 sq.ft.,Fully Furnished,"Gymnasium, Playground, Tennis Court, Swimming Pool, Parking, Security, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
105685322,Jesselton Quay Citypads,2020,"RM 3,200 per month",Sabah - Kota Kinabalu,Service Residence,2,10,1,725 sq.ft.,Fully Furnished,"Swimming Pool, Minimart, Security, Gymnasium, Club house, Playground, Parking, Lift, Jogging Track",
105679752,University Utama Condominium,,RM 800 per month,Sabah - Telipok,Condominium,3,,2,750 sq.ft.,Partially Furnished,"Gymnasium, Swimming Pool, Parking, Security, Sauna, Playground, Minimart, Jogging Track",Air-Cond
105675951,K Avenue Residential,2022,"RM 2,000 per month",Sabah - Kota Kinabalu,Service Residence,2,1,1,500 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Parking, Playground, Gymnasium",
